rollout,segment,t,vx_cmd,vy_cmd,wz_cmd,vx_med,wz_med,tilt_rad,height,power_W,tau_max
1,0,2.925,0.0,0.0,0.0,-0.0000,-0.0001,0.0040,0.2645,0.12,6.18
1,0,2.945,0.0,0.0,0.0,-0.0001,-0.0001,0.0040,0.2645,0.11,6.18
1,0,2.964,0.0,0.0,0.0,-0.0000,-0.0001,0.0040,0.2645,0.11,6.18
1,0,2.984,0.0,0.0,0.0,-0.0001,-0.0001,0.0041,0.2645,0.11,6.18
1,1,3.007,0.3,0.0,0.0,-0.0002,-0.0001,0.0041,0.2645,0.11,6.18
1,1,3.025,0.3,0.0,0.0,-0.0001,-0.0038,0.0041,0.2644,3.31,13.59
1,1,3.044,0.3,0.0,0.0,0.0028,-0.0091,0.0041,0.2640,14.93,14.97
1,1,3.064,0.3,0.0,0.0,0.0071,-0.0081,0.0045,0.2612,8.62,15.90
1,1,3.083,0.3,0.0,0.0,0.0135,-0.0109,0.0058,0.2590,7.21,16.23
1,1,3.107,0.3,0.0,0.0,0.0198,-0.0048,0.0091,0.2558,6.40,16.09
1,1,3.126,0.3,0.0,0.0,0.0340,0.0022,0.0121,0.2543,6.93,15.62
1,1,3.146,0.3,0.0,0.0,0.0405,0.0081,0.0145,0.2538,6.80,15.02
1,1,3.168,0.3,0.0,0.0,0.0472,0.0123,0.0180,0.2541,6.79,14.27
1,1,3.182,0.3,0.0,0.0,0.0582,0.0128,0.0210,0.2546,6.38,13.61
1,1,3.204,0.3,0.0,0.0,0.0658,0.0179,0.0250,0.2568,7.85,12.79
1,1,3.226,0.3,0.0,0.0,0.0533,0.0138,0.0284,0.2587,8.74,12.03
1,1,3.245,0.3,0.0,0.0,0.0679,0.0062,0.0340,0.2623,9.01,11.79
1,1,3.265,0.3,0.0,0.0,0.0896,0.0159,0.0380,0.2646,5.93,11.61
1,1,3.288,0.3,0.0,0.0,0.0536,0.0407,0.0374,0.2669,9.24,10.61
1,1,3.302,0.3,0.0,0.0,0.0692,0.0405,0.0341,0.2685,9.49,11.68
1,1,3.324,0.3,0.0,0.0,0.0801,-0.0076,0.0208,0.2707,8.19,12.23
1,1,3.345,0.3,0.0,0.0,0.1110,-0.0123,0.0172,0.2699,16.54,13.06
1,1,3.368,0.3,0.0,0.0,0.1358,0.0233,0.0163,0.2673,25.00,14.85
1,1,3.384,0.3,0.0,0.0,0.0430,0.0268,0.0159,0.2652,14.32,14.95
1,1,3.405,0.3,0.0,0.0,0.1223,0.0262,0.0104,0.2608,12.47,16.14
1,1,3.424,0.3,0.0,0.0,0.1073,0.0251,0.0072,0.2589,7.87,15.42
1,1,3.446,0.3,0.0,0.0,0.1068,0.0122,0.0061,0.2566,4.70,14.48
1,1,3.466,0.3,0.0,0.0,0.0991,-0.0050,0.0073,0.2557,4.26,14.08
1,1,3.483,0.3,0.0,0.0,0.1536,-0.0115,0.0075,0.2555,4.86,14.19
1,1,3.505,0.3,0.0,0.0,0.1076,-0.0113,0.0076,0.2559,5.49,14.38
1,1,3.525,0.3,0.0,0.0,0.1076,-0.0133,0.0089,0.2576,7.28,14.22
1,1,3.544,0.3,0.0,0.0,0.1007,-0.0143,0.0111,0.2594,7.95,13.27
1,1,3.566,0.3,0.0,0.0,0.1792,-0.0081,0.0142,0.2649,6.05,11.30
1,1,3.584,0.3,0.0,0.0,0.1319,0.0032,0.0151,0.2672,5.11,9.88
1,1,3.603,0.3,0.0,0.0,0.1410,0.0097,0.0150,0.2699,3.47,8.82
1,1,3.623,0.3,0.0,0.0,0.1154,-0.0124,0.0122,0.2700,7.22,13.49
1,1,3.643,0.3,0.0,0.0,0.1385,-0.0461,0.0091,0.2687,19.33,14.77
1,1,3.665,0.3,0.0,0.0,0.1200,-0.0469,0.0090,0.2660,6.68,15.33
1,1,3.684,0.3,0.0,0.0,0.0981,-0.0356,0.0086,0.2639,12.05,15.95
1,1,3.702,0.3,0.0,0.0,0.1004,-0.0273,0.0080,0.2612,6.79,16.08
1,1,3.724,0.3,0.0,0.0,0.1517,-0.0102,0.0065,0.2589,8.94,15.40
1,1,3.748,0.3,0.0,0.0,0.1411,0.0069,0.0048,0.2574,8.58,14.48
1,1,3.766,0.3,0.0,0.0,0.1018,0.0138,0.0039,0.2573,7.86,13.72
1,1,3.784,0.3,0.0,0.0,0.1554,0.0177,0.0024,0.2579,6.98,13.00
1,1,3.803,0.3,0.0,0.0,0.1522,0.0188,0.0016,0.2587,7.36,12.29
1,1,3.822,0.3,0.0,0.0,0.1512,0.0202,0.0014,0.2604,12.31,11.88
1,1,3.843,0.3,0.0,0.0,0.1295,0.0157,0.0017,0.2630,5.09,11.66
1,1,3.869,0.3,0.0,0.0,0.1972,0.0017,0.0033,0.2680,11.11,10.76
1,1,3.885,0.3,0.0,0.0,0.1444,-0.0211,0.0042,0.2705,9.12,9.56
1,1,3.905,0.3,0.0,0.0,0.2522,-0.0285,0.0045,0.2736,5.19,7.49
1,1,3.923,0.3,0.0,0.0,0.1496,-0.0036,0.0043,0.2734,5.61,10.14
1,1,3.945,0.3,0.0,0.0,0.1399,0.0118,0.0057,0.2731,6.56,10.01
1,1,3.964,0.3,0.0,0.0,0.1246,0.0236,0.0076,0.2698,13.59,13.54
1,1,3.983,0.3,0.0,0.0,0.1363,0.0292,0.0074,0.2671,17.44,13.95
1,1,4.003,0.3,0.0,0.0,0.0988,0.0259,0.0069,0.2647,8.39,14.03
1,1,4.026,0.3,0.0,0.0,0.1978,0.0119,0.0077,0.2602,5.81,13.39
1,1,4.050,0.3,0.0,0.0,0.1097,0.0004,0.0078,0.2582,4.82,12.86
1,1,4.070,0.3,0.0,0.0,0.0666,-0.0065,0.0075,0.2575,4.43,12.82
1,1,4.088,0.3,0.0,0.0,0.2611,-0.0142,0.0068,0.2567,3.94,12.95
1,1,4.103,0.3,0.0,0.0,0.1223,-0.0149,0.0070,0.2571,4.97,12.98
1,1,4.122,0.3,0.0,0.0,0.1335,-0.0195,0.0080,0.2581,6.91,12.90
1,1,4.147,0.3,0.0,0.0,0.1855,-0.0250,0.0109,0.2614,6.31,12.32
1,1,4.167,0.3,0.0,0.0,0.1541,-0.0216,0.0125,0.2641,8.50,11.32
1,1,4.184,0.3,0.0,0.0,0.1628,-0.0112,0.0128,0.2674,16.07,9.41
1,1,4.202,0.3,0.0,0.0,0.1707,0.0284,0.0120,0.2727,9.84,6.68
1,1,4.226,0.3,0.0,0.0,0.1534,-0.0074,0.0116,0.2722,9.51,11.31
1,1,4.245,0.3,0.0,0.0,0.1759,-0.0369,0.0118,0.2714,16.41,14.10
1,1,4.265,0.3,0.0,0.0,0.0554,-0.0505,0.0121,0.2693,51.99,14.83
1,1,4.283,0.3,0.0,0.0,0.1704,-0.0381,0.0123,0.2645,24.34,14.85
1,1,4.303,0.3,0.0,0.0,0.1430,-0.0354,0.0114,0.2619,10.39,14.99
1,1,4.325,0.3,0.0,0.0,0.1569,-0.0279,0.0108,0.2592,9.98,14.91
1,1,4.347,0.3,0.0,0.0,0.1047,-0.0090,0.0097,0.2578,7.84,14.32
1,1,4.369,0.3,0.0,0.0,0.1131,0.0022,0.0087,0.2571,7.53,13.55
1,1,4.387,0.3,0.0,0.0,0.2234,0.0123,0.0076,0.2574,6.89,12.68
1,1,4.403,0.3,0.0,0.0,0.1922,0.0164,0.0071,0.2581,7.62,12.02
1,1,4.422,0.3,0.0,0.0,0.1485,0.0187,0.0066,0.2598,8.20,11.87
1,1,4.445,0.3,0.0,0.0,0.1800,0.0204,0.0057,0.2628,8.13,11.60
1,1,4.464,0.3,0.0,0.0,0.1889,0.0121,0.0046,0.2668,12.51,10.74
1,1,4.482,0.3,0.0,0.0,0.1234,-0.0025,0.0041,0.2692,10.90,10.83
1,1,4.502,0.3,0.0,0.0,0.2731,-0.0296,0.0043,0.2736,6.55,7.30
1,1,4.522,0.3,0.0,0.0,0.2076,-0.0119,0.0067,0.2734,6.46,9.50
1,1,4.543,0.3,0.0,0.0,0.1376,0.0162,0.0099,0.2722,20.48,12.39
1,1,4.563,0.3,0.0,0.0,0.1761,0.0291,0.0110,0.2685,16.71,13.52
1,1,4.582,0.3,0.0,0.0,0.1756,0.0308,0.0101,0.2652,11.89,13.68
1,1,4.602,0.3,0.0,0.0,0.1293,0.0210,0.0100,0.2617,5.99,13.41
1,1,4.629,0.3,0.0,0.0,0.1624,0.0004,0.0098,0.2581,4.82,12.91
1,1,4.650,0.3,0.0,0.0,0.1054,-0.0088,0.0094,0.2567,4.20,12.73
1,1,4.665,0.3,0.0,0.0,0.1972,-0.0135,0.0091,0.2560,3.74,12.74
1,1,4.684,0.3,0.0,0.0,0.1608,-0.0133,0.0091,0.2560,4.41,12.67
1,1,4.703,0.3,0.0,0.0,0.1507,-0.0151,0.0094,0.2566,4.56,12.62
1,1,4.726,0.3,0.0,0.0,0.1623,-0.0248,0.0113,0.2592,5.56,12.46
1,1,4.747,0.3,0.0,0.0,0.1857,-0.0275,0.0130,0.2613,10.37,11.92
1,1,4.766,0.3,0.0,0.0,0.1037,-0.0283,0.0139,0.2633,12.96,10.73
1,1,4.786,0.3,0.0,0.0,0.1889,0.0011,0.0142,0.2689,7.43,9.67
1,1,4.803,0.3,0.0,0.0,0.1857,0.0252,0.0132,0.2727,12.60,6.89
1,1,4.827,0.3,0.0,0.0,0.1809,0.0154,0.0121,0.2728,7.71,11.02
1,1,4.850,0.3,0.0,0.0,0.1093,-0.0574,0.0121,0.2708,24.33,13.64
1,1,4.867,0.3,0.0,0.0,0.1476,-0.0711,0.0122,0.2676,10.97,13.62
1,1,4.885,0.3,0.0,0.0,0.0732,-0.0607,0.0118,0.2661,8.46,14.28
1,1,4.903,0.3,0.0,0.0,0.1697,-0.0412,0.0104,0.2624,6.77,15.25
1,1,4.923,0.3,0.0,0.0,0.1480,-0.0154,0.0086,0.2598,8.08,14.71
1,1,4.944,0.3,0.0,0.0,0.1572,-0.0024,0.0073,0.2583,8.02,13.94
1,1,4.966,0.3,0.0,0.0,0.1278,0.0126,0.0057,0.2577,7.04,13.09
1,1,4.988,0.3,0.0,0.0,0.1747,0.0186,0.0042,0.2582,6.46,12.36
1,1,5.006,0.3,0.0,0.0,0.0488,0.0188,0.0040,0.2585,6.86,12.31
1,1,5.026,0.3,0.0,0.0,0.2728,0.0210,0.0033,0.2609,8.27,11.75
1,1,5.044,0.3,0.0,0.0,0.1568,0.0184,0.0031,0.2632,6.23,11.66
1,1,5.066,0.3,0.0,0.0,0.0843,0.0174,0.0034,0.2657,12.04,10.81
1,1,5.082,0.3,0.0,0.0,0.2381,-0.0156,0.0054,0.2704,7.54,9.41
1,1,5.102,0.3,0.0,0.0,0.1976,-0.0363,0.0067,0.2742,8.37,7.04
1,1,5.126,0.3,0.0,0.0,0.1702,-0.0189,0.0059,0.2741,8.90,10.94
1,1,5.148,0.3,0.0,0.0,0.1436,0.0283,0.0075,0.2722,20.94,12.81
