v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.20,11.203,4.24,0.00,0.00,0.000,0.0033,0.2641
0.20,11.221,2.13,0.00,0.00,0.000,0.0037,0.2619
0.20,11.241,1.66,0.00,0.00,0.000,0.0039,0.2600
0.20,11.262,2.04,0.00,0.00,0.000,0.0033,0.2588
0.20,11.281,2.15,0.00,0.00,0.000,0.0026,0.2582
0.20,11.301,2.25,0.00,0.00,0.000,0.0041,0.2582
0.20,11.321,2.79,0.00,0.00,0.000,0.0049,0.2586
0.20,11.341,4.42,0.00,0.00,0.000,0.0043,0.2600
0.20,11.362,7.26,0.00,0.00,0.000,0.0025,0.2635
0.20,11.382,6.35,0.00,0.00,0.000,0.0018,0.2679
0.20,11.402,11.82,0.00,0.00,0.000,0.0051,0.2714
0.20,11.421,5.99,0.00,0.00,0.000,0.0073,0.2727
0.20,11.441,8.44,0.00,0.00,0.000,0.0077,0.2714
0.20,11.461,15.47,0.00,0.00,0.000,0.0073,0.2694
0.20,11.482,6.05,0.00,0.00,0.000,0.0067,0.2657
0.20,11.501,3.13,0.00,0.00,0.000,0.0070,0.2634
0.20,11.521,3.46,0.00,0.00,0.000,0.0090,0.2616
0.20,11.541,3.98,0.00,0.00,0.000,0.0110,0.2607
0.20,11.561,4.02,0.00,0.00,0.000,0.0122,0.2601
0.20,11.583,3.93,0.00,0.00,0.000,0.0125,0.2595
0.20,11.603,3.83,0.00,0.00,0.000,0.0121,0.2591
0.20,11.621,3.84,0.00,0.00,0.000,0.0114,0.2590
0.20,11.643,5.18,0.00,0.00,0.000,0.0107,0.2598
0.20,11.661,4.73,0.00,0.00,0.000,0.0098,0.2630
0.20,11.681,15.67,0.00,0.00,0.000,0.0093,0.2660
0.20,11.701,14.53,0.00,0.00,0.000,0.0096,0.2711
0.20,11.721,7.41,0.00,0.00,0.000,0.0107,0.2736
0.20,11.741,11.60,0.00,0.00,0.000,0.0091,0.2724
0.20,11.763,18.33,0.00,0.00,0.000,0.0066,0.2703
0.20,11.781,5.61,0.00,0.00,0.000,0.0055,0.2660
0.20,11.801,3.87,0.00,0.00,0.000,0.0058,0.2628
0.20,11.823,2.44,0.00,0.00,0.000,0.0059,0.2607
0.20,11.841,2.10,0.00,0.00,0.000,0.0059,0.2593
0.20,11.861,2.75,0.00,0.00,0.000,0.0050,0.2580
0.20,11.881,2.57,0.00,0.00,0.000,0.0043,0.2576
0.20,11.901,2.29,0.00,0.00,0.000,0.0046,0.2576
0.20,11.921,2.77,0.00,0.00,0.000,0.0049,0.2581
0.20,11.942,3.09,0.00,0.00,0.000,0.0046,0.2592
0.20,11.961,5.99,0.00,0.00,0.000,0.0038,0.2627
0.20,11.981,15.60,0.00,0.00,0.000,0.0025,0.2662
0.30,3.001,10.34,0.00,0.00,0.000,0.0035,0.2724
0.30,3.023,3.53,0.00,0.00,0.000,0.0033,0.2742
0.30,3.042,12.25,0.00,0.00,0.000,0.0028,0.2735
0.30,3.061,21.44,0.00,0.00,0.000,0.0044,0.2709
0.30,3.083,11.28,0.00,0.00,0.000,0.0075,0.2665
0.30,3.101,5.23,0.00,0.00,0.000,0.0090,0.2639
0.30,3.121,4.70,0.00,0.00,0.000,0.0094,0.2621
0.30,3.141,5.54,0.00,0.00,0.000,0.0088,0.2607
0.30,3.166,5.90,0.00,0.00,0.000,0.0079,0.2594
0.30,3.181,5.89,0.00,0.00,0.000,0.0079,0.2590
0.30,3.201,6.31,0.00,0.00,0.000,0.0088,0.2583
0.30,3.221,5.92,0.00,0.00,0.000,0.0094,0.2583
0.30,3.242,9.38,0.00,0.00,0.000,0.0091,0.2587
0.30,3.261,11.07,0.00,0.00,0.000,0.0078,0.2619
0.30,3.281,20.22,0.00,0.00,0.000,0.0063,0.2661
0.30,3.301,15.64,0.00,0.00,0.000,0.0057,0.2716
0.30,3.321,6.53,0.00,0.00,0.000,0.0062,0.2752
0.30,3.341,16.18,0.00,0.00,0.000,0.0058,0.2747
0.30,3.361,14.99,0.00,0.00,0.000,0.0031,0.2707
0.30,3.384,13.25,0.00,0.00,0.000,0.0041,0.2663
0.30,3.401,5.02,0.00,0.00,0.000,0.0050,0.2633
0.30,3.421,3.59,0.00,0.00,0.000,0.0054,0.2608
0.30,3.441,3.38,0.00,0.00,0.000,0.0056,0.2586
0.30,3.461,4.13,0.00,0.00,0.000,0.0058,0.2573
0.30,3.481,4.19,0.00,0.00,0.000,0.0066,0.2566
0.30,3.501,4.41,0.00,0.00,0.000,0.0080,0.2566
0.30,3.523,5.39,0.00,0.00,0.000,0.0086,0.2573
0.30,3.541,7.76,0.00,0.00,0.000,0.0083,0.2588
0.30,3.561,12.77,0.00,0.00,0.000,0.0072,0.2618
0.30,3.584,19.81,0.00,0.00,0.000,0.0052,0.2663
0.30,3.601,7.91,0.00,0.00,0.000,0.0040,0.2720
0.30,3.621,5.61,0.00,0.00,0.000,0.0051,0.2743
0.30,3.641,16.57,0.00,0.00,0.000,0.0053,0.2724
0.30,3.661,25.54,0.00,0.00,0.000,0.0057,0.2691
0.30,3.681,10.52,0.00,0.00,0.000,0.0071,0.2658
0.30,3.705,5.71,0.00,0.00,0.000,0.0093,0.2628
0.30,3.721,5.59,0.00,0.00,0.000,0.0104,0.2610
0.30,3.741,5.98,0.00,0.00,0.000,0.0105,0.2598
0.30,3.764,5.82,0.00,0.00,0.000,0.0100,0.2588
0.30,3.780,6.13,0.00,0.00,0.000,0.0098,0.2584
0.30,3.801,6.73,0.00,0.00,0.000,0.0105,0.2578
0.30,3.820,6.40,0.00,0.00,0.000,0.0114,0.2578
0.30,3.841,10.23,0.00,0.00,0.000,0.0114,0.2583
0.30,3.861,15.46,0.00,0.00,0.000,0.0105,0.2611
0.30,3.881,18.49,0.00,0.00,0.000,0.0093,0.2658
0.30,3.902,15.72,0.00,0.00,0.000,0.0086,0.2713
0.30,3.920,9.53,0.00,0.00,0.000,0.0080,0.2750
0.30,3.940,15.87,0.00,0.00,0.000,0.0076,0.2743
0.30,3.961,27.45,0.00,0.00,0.000,0.0061,0.2716
0.30,3.985,8.17,0.00,0.00,0.000,0.0071,0.2660
0.30,4.001,8.32,0.00,0.00,0.000,0.0078,0.2632
0.30,4.021,3.84,0.00,0.00,0.000,0.0078,0.2596
0.30,4.041,3.97,0.00,0.00,0.000,0.0074,0.2577
0.30,4.061,4.18,0.00,0.00,0.000,0.0071,0.2567
0.30,4.081,4.70,0.00,0.00,0.000,0.0069,0.2563
0.30,4.101,4.96,0.00,0.00,0.000,0.0072,0.2565
0.30,4.120,5.92,0.00,0.00,0.000,0.0074,0.2571
0.30,4.141,7.74,0.00,0.00,0.000,0.0070,0.2589
0.30,4.161,10.53,0.00,0.00,0.000,0.0059,0.2621
0.30,4.181,7.84,0.00,0.00,0.000,0.0042,0.2674
0.30,4.202,7.97,0.00,0.00,0.000,0.0035,0.2715
0.30,4.223,4.97,0.00,0.00,0.000,0.0041,0.2744
0.30,4.241,14.53,0.00,0.00,0.000,0.0037,0.2736
0.30,4.264,20.26,0.00,0.00,0.000,0.0054,0.2709
0.30,4.281,12.69,0.00,0.00,0.000,0.0085,0.2666
0.30,4.301,5.52,0.00,0.00,0.000,0.0099,0.2641
0.30,4.321,5.25,0.00,0.00,0.000,0.0102,0.2619
0.30,4.341,5.54,0.00,0.00,0.000,0.0098,0.2609
0.30,4.365,5.69,0.00,0.00,0.000,0.0094,0.2599
0.30,4.381,5.91,0.00,0.00,0.000,0.0095,0.2593
0.30,4.401,6.26,0.00,0.00,0.000,0.0101,0.2587
0.30,4.421,5.71,0.00,0.00,0.000,0.0103,0.2587
0.30,4.441,7.83,0.00,0.00,0.000,0.0096,0.2596
0.30,4.462,14.36,0.00,0.00,0.000,0.0083,0.2627
0.30,4.481,17.91,0.00,0.00,0.000,0.0072,0.2662
0.30,4.501,16.37,0.00,0.00,0.000,0.0065,0.2716
0.30,4.521,9.29,0.00,0.00,0.000,0.0067,0.2753
0.30,4.541,7.68,0.00,0.00,0.000,0.0065,0.2752
0.30,4.561,26.05,0.00,0.00,0.000,0.0046,0.2727
0.30,4.581,9.88,0.00,0.00,0.000,0.0047,0.2680
0.30,4.606,4.96,0.00,0.00,0.000,0.0057,0.2639
0.30,4.621,2.90,0.00,0.00,0.000,0.0060,0.2614
0.30,4.641,2.88,0.00,0.00,0.000,0.0058,0.2590
0.30,4.661,3.42,0.00,0.00,0.000,0.0056,0.2575
0.30,4.681,3.60,0.00,0.00,0.000,0.0060,0.2569
0.30,4.701,3.94,0.00,0.00,0.000,0.0067,0.2569
0.30,4.721,4.90,0.00,0.00,0.000,0.0072,0.2575
0.30,4.741,7.07,0.00,0.00,0.000,0.0067,0.2593
0.30,4.763,13.26,0.00,0.00,0.000,0.0059,0.2618
0.30,4.782,19.13,0.00,0.00,0.000,0.0044,0.2664
0.30,4.801,8.18,0.00,0.00,0.000,0.0040,0.2720
0.30,4.821,5.85,0.00,0.00,0.000,0.0058,0.2746
0.30,4.841,14.43,0.00,0.00,0.000,0.0063,0.2731
0.30,4.861,23.18,0.00,0.00,0.000,0.0064,0.2709
0.30,4.881,8.91,0.00,0.00,0.000,0.0075,0.2668
0.30,4.901,5.74,0.00,0.00,0.000,0.0086,0.2647
0.30,4.921,4.55,0.00,0.00,0.000,0.0108,0.2618
0.30,4.941,5.56,0.00,0.00,0.000,0.0116,0.2607
0.30,4.961,5.78,0.00,0.00,0.000,0.0119,0.2596
0.30,4.981,6.03,0.00,0.00,0.000,0.0118,0.2589
0.30,5.001,6.06,0.00,0.00,0.000,0.0117,0.2583
0.30,5.021,6.10,0.00,0.00,0.000,0.0120,0.2581
0.30,5.048,9.29,0.00,0.00,0.000,0.0118,0.2585
0.30,5.061,14.35,0.00,0.00,0.000,0.0111,0.2606
0.30,5.081,20.02,0.00,0.00,0.000,0.0099,0.2654
0.30,5.101,16.12,0.00,0.00,0.000,0.0090,0.2712
0.30,5.122,8.48,0.00,0.00,0.000,0.0088,0.2747
0.30,5.141,12.54,0.00,0.00,0.000,0.0078,0.2741
0.30,5.161,40.83,0.00,0.00,0.000,0.0066,0.2710
0.30,5.181,8.31,0.00,0.00,0.000,0.0074,0.2675
0.30,5.201,5.80,0.00,0.00,0.000,0.0083,0.2635
0.30,5.222,2.92,0.00,0.00,0.000,0.0084,0.2608
0.30,5.241,4.47,0.00,0.00,0.000,0.0083,0.2586
0.30,5.261,4.14,0.00,0.00,0.000,0.0080,0.2573
0.30,5.281,4.11,0.00,0.00,0.000,0.0081,0.2565
0.30,5.301,4.36,0.00,0.00,0.000,0.0085,0.2565
0.30,5.324,5.74,0.00,0.00,0.000,0.0088,0.2572
0.30,5.341,6.61,0.00,0.00,0.000,0.0084,0.2592
0.30,5.361,15.99,0.00,0.00,0.000,0.0074,0.2628
0.30,5.381,8.29,0.00,0.00,0.000,0.0057,0.2680
0.30,5.401,5.70,0.00,0.00,0.000,0.0042,0.2731
0.30,5.421,5.41,0.00,0.00,0.000,0.0039,0.2744
0.30,5.441,14.46,0.00,0.00,0.000,0.0038,0.2735
0.30,5.461,23.88,0.00,0.00,0.000,0.0045,0.2714
0.30,5.488,6.16,0.00,0.00,0.000,0.0067,0.2666
0.30,5.501,4.51,0.00,0.00,0.000,0.0078,0.2645
0.30,5.521,4.16,0.00,0.00,0.000,0.0087,0.2623
0.30,5.541,5.29,0.00,0.00,0.000,0.0084,0.2608
0.30,5.561,5.68,0.00,0.00,0.000,0.0079,0.2598
0.30,5.581,6.04,0.00,0.00,0.000,0.0081,0.2592
0.30,5.601,6.34,0.00,0.00,0.000,0.0087,0.2586
0.30,5.621,6.21,0.00,0.00,0.000,0.0091,0.2584
0.30,5.641,9.12,0.00,0.00,0.000,0.0087,0.2589
0.30,5.661,14.36,0.00,0.00,0.000,0.0073,0.2619
0.30,5.681,7.48,0.00,0.00,0.000,0.0057,0.2673
0.30,5.701,12.29,0.00,0.00,0.000,0.0050,0.2712
0.30,5.724,5.46,0.00,0.00,0.000,0.0054,0.2748
0.30,5.741,9.22,0.00,0.00,0.000,0.0050,0.2746
0.30,5.764,24.34,0.00,0.00,0.000,0.0033,0.2723
0.30,5.781,6.09,0.00,0.00,0.000,0.0040,0.2670
0.30,5.801,6.47,0.00,0.00,0.000,0.0050,0.2641
0.30,5.821,3.51,0.00,0.00,0.000,0.0054,0.2607
0.30,5.840,3.12,0.00,0.00,0.000,0.0054,0.2585
0.30,5.861,3.23,0.00,0.00,0.000,0.0057,0.2574
0.30,5.881,3.66,0.00,0.00,0.000,0.0063,0.2567
0.30,5.901,4.02,0.00,0.00,0.000,0.0073,0.2567
0.30,5.921,5.18,0.00,0.00,0.000,0.0081,0.2574
0.30,5.942,8.77,0.00,0.00,0.000,0.0078,0.2597
0.30,5.963,6.66,0.00,0.00,0.000,0.0066,0.2633
0.30,5.981,14.57,0.00,0.00,0.000,0.0051,0.2660
0.30,6.001,20.86,0.00,0.00,0.000,0.0033,0.2723
0.30,6.021,3.85,0.00,0.00,0.000,0.0029,0.2745
0.30,6.041,13.14,0.00,0.00,0.000,0.0027,0.2737
0.30,6.061,23.71,0.00,0.00,0.000,0.0046,0.2712
0.30,6.087,9.67,0.00,0.00,0.000,0.0078,0.2671
0.30,6.100,5.73,0.00,0.00,0.000,0.0092,0.2649
0.30,6.121,5.91,0.00,0.00,0.000,0.0103,0.2624
0.30,6.141,5.57,0.00,0.00,0.000,0.0097,0.2610
0.30,6.161,5.74,0.00,0.00,0.000,0.0093,0.2600
0.30,6.181,6.28,0.00,0.00,0.000,0.0091,0.2592
0.30,6.201,6.41,0.00,0.00,0.000,0.0097,0.2585
0.30,6.222,6.68,0.00,0.00,0.000,0.0102,0.2584
0.30,6.241,7.17,0.00,0.00,0.000,0.0098,0.2595
0.30,6.261,8.75,0.00,0.00,0.000,0.0089,0.2626
0.30,6.281,14.01,0.00,0.00,0.000,0.0075,0.2664
0.30,6.304,19.48,0.00,0.00,0.000,0.0068,0.2701
0.30,6.321,9.05,0.00,0.00,0.000,0.0069,0.2757
0.30,6.341,17.49,0.00,0.00,0.000,0.0060,0.2744
0.30,6.361,29.20,0.00,0.00,0.000,0.0047,0.2721
0.30,6.381,11.35,0.00,0.00,0.000,0.0054,0.2675
0.30,6.401,7.84,0.00,0.00,0.000,0.0067,0.2638
0.30,6.421,3.32,0.00,0.00,0.000,0.0071,0.2603
0.30,6.442,3.64,0.00,0.00,0.000,0.0071,0.2587
0.30,6.462,4.03,0.00,0.00,0.000,0.0069,0.2573
0.30,6.481,4.70,0.00,0.00,0.000,0.0070,0.2568
0.30,6.501,4.69,0.00,0.00,0.000,0.0075,0.2568
0.30,6.521,4.97,0.00,0.00,0.000,0.0079,0.2572
0.30,6.541,7.02,0.00,0.00,0.000,0.0077,0.2593
0.30,6.561,7.17,0.00,0.00,0.000,0.0066,0.2629
0.30,6.584,18.19,0.00,0.00,0.000,0.0049,0.2667
0.30,6.601,12.05,0.00,0.00,0.000,0.0041,0.2713
0.30,6.621,7.09,0.00,0.00,0.000,0.0038,0.2747
0.30,6.641,13.95,0.00,0.00,0.000,0.0034,0.2737
0.30,6.661,20.99,0.00,0.00,0.000,0.0054,0.2709
0.30,6.681,10.27,0.00,0.00,0.000,0.0079,0.2677
0.30,6.701,5.37,0.00,0.00,0.000,0.0101,0.2645
0.30,6.721,4.40,0.00,0.00,0.000,0.0109,0.2621
0.30,6.741,5.56,0.00,0.00,0.000,0.0103,0.2607
0.30,6.761,5.76,0.00,0.00,0.000,0.0096,0.2599
0.30,6.781,6.58,0.00,0.00,0.000,0.0096,0.2590
0.30,6.802,6.33,0.00,0.00,0.000,0.0103,0.2587
0.30,6.821,5.88,0.00,0.00,0.000,0.0110,0.2587
0.30,6.841,9.12,0.00,0.00,0.000,0.0108,0.2591
0.30,6.861,16.67,0.00,0.00,0.000,0.0099,0.2618
0.30,6.883,17.08,0.00,0.00,0.000,0.0090,0.2659
0.30,6.901,17.52,0.00,0.00,0.000,0.0083,0.2715
0.30,6.921,10.18,0.00,0.00,0.000,0.0082,0.2754
0.30,6.948,15.36,0.00,0.00,0.000,0.0075,0.2744
0.30,6.961,17.07,0.00,0.00,0.000,0.0054,0.2725
0.30,6.981,20.83,0.00,0.00,0.000,0.0058,0.2690
0.30,7.001,8.93,0.00,0.00,0.000,0.0075,0.2643
0.30,7.021,5.78,0.00,0.00,0.000,0.0080,0.2605
0.30,7.041,3.75,0.00,0.00,0.000,0.0079,0.2588
0.30,7.061,4.19,0.00,0.00,0.000,0.0077,0.2570
0.30,7.081,4.18,0.00,0.00,0.000,0.0072,0.2563
0.30,7.109,4.48,0.00,0.00,0.000,0.0071,0.2566
0.30,7.120,5.68,0.00,0.00,0.000,0.0073,0.2571
0.30,7.141,7.99,0.00,0.00,0.000,0.0070,0.2586
0.30,7.161,12.67,0.00,0.00,0.000,0.0060,0.2616
0.30,7.185,23.53,0.00,0.00,0.000,0.0040,0.2677
0.30,7.201,9.19,0.00,0.00,0.000,0.0047,0.2721
0.30,7.221,6.22,0.00,0.00,0.000,0.0070,0.2743
0.30,7.241,14.85,0.00,0.00,0.000,0.0066,0.2732
0.30,7.261,11.16,0.00,0.00,0.000,0.0068,0.2696
0.30,7.281,6.57,0.00,0.00,0.000,0.0078,0.2670
0.30,7.301,5.42,0.00,0.00,0.000,0.0089,0.2640
0.30,7.321,5.36,0.00,0.00,0.000,0.0095,0.2619
0.30,7.345,5.10,0.00,0.00,0.000,0.0094,0.2604
0.30,7.361,6.05,0.00,0.00,0.000,0.0094,0.2596
0.30,7.381,6.19,0.00,0.00,0.000,0.0097,0.2588
0.30,7.401,6.50,0.00,0.00,0.000,0.0101,0.2583
0.30,7.426,6.46,0.00,0.00,0.000,0.0102,0.2581
0.30,7.441,7.10,0.00,0.00,0.000,0.0095,0.2582
0.30,7.461,19.26,0.00,0.00,0.000,0.0079,0.2610
0.30,7.481,16.85,0.00,0.00,0.000,0.0062,0.2658
0.30,7.502,16.26,0.00,0.00,0.000,0.0056,0.2698
0.30,7.523,9.68,0.00,0.00,0.000,0.0066,0.2750
0.30,7.541,15.31,0.00,0.00,0.000,0.0061,0.2745
0.30,7.561,26.92,0.00,0.00,0.000,0.0030,0.2717
0.30,7.581,8.95,0.00,0.00,0.000,0.0032,0.2670
0.30,7.601,4.96,0.00,0.00,0.000,0.0054,0.2630
0.30,7.621,2.93,0.00,0.00,0.000,0.0063,0.2599
0.30,7.643,2.81,0.00,0.00,0.000,0.0066,0.2583
0.30,7.662,3.74,0.00,0.00,0.000,0.0073,0.2569
0.30,7.681,4.24,0.00,0.00,0.000,0.0086,0.2562
0.30,7.701,4.64,0.00,0.00,0.000,0.0103,0.2562
0.30,7.730,5.45,0.00,0.00,0.000,0.0111,0.2571
0.30,7.740,7.32,0.00,0.00,0.000,0.0111,0.2584
0.30,7.762,19.63,0.00,0.00,0.000,0.0103,0.2624
0.30,7.781,9.04,0.00,0.00,0.000,0.0089,0.2666
0.30,7.801,12.96,0.00,0.00,0.000,0.0065,0.2716
0.30,7.821,5.39,0.00,0.00,0.000,0.0045,0.2744
0.30,7.841,13.70,0.00,0.00,0.000,0.0031,0.2730
0.30,7.862,16.47,0.00,0.00,0.000,0.0038,0.2699
0.30,7.881,10.06,0.00,0.00,0.000,0.0052,0.2664
0.30,7.901,6.54,0.00,0.00,0.000,0.0066,0.2638
0.30,7.921,5.35,0.00,0.00,0.000,0.0070,0.2616
0.30,7.946,5.83,0.00,0.00,0.000,0.0063,0.2606
0.30,7.961,5.26,0.00,0.00,0.000,0.0059,0.2598
0.30,7.981,6.02,0.00,0.00,0.000,0.0060,0.2592
0.30,8.001,6.34,0.00,0.00,0.000,0.0072,0.2588
0.30,8.022,6.71,0.00,0.00,0.000,0.0078,0.2587
0.30,8.042,8.64,0.00,0.00,0.000,0.0079,0.2593
0.30,8.061,16.95,0.00,0.00,0.000,0.0068,0.2618
0.30,8.081,13.91,0.00,0.00,0.000,0.0052,0.2666
0.30,8.101,19.51,0.00,0.00,0.000,0.0045,0.2709
0.30,8.121,10.49,0.00,0.00,0.000,0.0049,0.2752
0.30,8.141,9.45,0.00,0.00,0.000,0.0046,0.2749
0.30,8.161,15.78,0.00,0.00,0.000,0.0031,0.2714
0.30,8.181,13.96,0.00,0.00,0.000,0.0044,0.2676
0.30,8.201,5.78,0.00,0.00,0.000,0.0052,0.2643
0.30,8.221,5.55,0.00,0.00,0.000,0.0059,0.2605
0.30,8.245,3.24,0.00,0.00,0.000,0.0059,0.2582
0.30,8.261,3.26,0.00,0.00,0.000,0.0061,0.2573
0.30,8.281,3.57,0.00,0.00,0.000,0.0066,0.2567
0.30,8.301,3.98,0.00,0.00,0.000,0.0075,0.2568
0.30,8.321,5.35,0.00,0.00,0.000,0.0079,0.2575
0.30,8.341,6.90,0.00,0.00,0.000,0.0074,0.2592
0.30,8.361,12.37,0.00,0.00,0.000,0.0063,0.2622
0.30,8.381,18.79,0.00,0.00,0.000,0.0047,0.2667
0.30,8.405,7.81,0.00,0.00,0.000,0.0044,0.2735
0.30,8.421,5.11,0.00,0.00,0.000,0.0059,0.2748
0.30,8.441,13.75,0.00,0.00,0.000,0.0066,0.2734
0.30,8.461,17.35,0.00,0.00,0.000,0.0069,0.2701
0.30,8.484,8.13,0.00,0.00,0.000,0.0075,0.2671
0.30,8.501,4.24,0.00,0.00,0.000,0.0083,0.2642
0.30,8.521,4.60,0.00,0.00,0.000,0.0098,0.2621
0.30,8.541,5.41,0.00,0.00,0.000,0.0107,0.2607
0.30,8.561,5.64,0.00,0.00,0.000,0.0114,0.2597
0.30,8.581,5.68,0.00,0.00,0.000,0.0115,0.2590
0.30,8.601,5.89,0.00,0.00,0.000,0.0115,0.2586
0.30,8.621,5.86,0.00,0.00,0.000,0.0117,0.2584
0.30,8.641,8.80,0.00,0.00,0.000,0.0115,0.2588
0.30,8.661,14.38,0.00,0.00,0.000,0.0105,0.2619
0.30,8.681,7.15,0.00,0.00,0.000,0.0094,0.2672
0.30,8.701,9.85,0.00,0.00,0.000,0.0087,0.2727
0.30,8.721,9.37,0.00,0.00,0.000,0.0082,0.2754
0.30,8.742,15.21,0.00,0.00,0.000,0.0073,0.2748
0.30,8.764,12.43,0.00,0.00,0.000,0.0058,0.2737
0.30,8.781,23.11,0.00,0.00,0.000,0.0054,0.2679
0.30,8.801,9.90,0.00,0.00,0.000,0.0073,0.2644
0.30,8.821,4.35,0.00,0.00,0.000,0.0077,0.2607
0.30,8.841,4.03,0.00,0.00,0.000,0.0078,0.2588
0.30,8.861,4.02,0.00,0.00,0.000,0.0077,0.2574
0.30,8.881,4.11,0.00,0.00,0.000,0.0078,0.2568
0.30,8.904,4.66,0.00,0.00,0.000,0.0082,0.2570
0.30,8.921,4.98,0.00,0.00,0.000,0.0087,0.2577
0.30,8.940,7.91,0.00,0.00,0.000,0.0087,0.2592
0.30,8.961,9.05,0.00,0.00,0.000,0.0080,0.2626
0.30,8.981,21.65,0.00,0.00,0.000,0.0063,0.2668
0.30,9.001,10.90,0.00,0.00,0.000,0.0048,0.2715
0.30,9.021,6.67,0.00,0.00,0.000,0.0032,0.2743
0.30,9.042,12.01,0.00,0.00,0.000,0.0023,0.2734
0.30,9.061,14.69,0.00,0.00,0.000,0.0038,0.2717
0.30,9.081,10.60,0.00,0.00,0.000,0.0090,0.2671
0.30,9.101,7.46,0.00,0.00,0.000,0.0119,0.2645
0.30,9.121,5.72,0.00,0.00,0.000,0.0122,0.2621
0.30,9.141,5.68,0.00,0.00,0.000,0.0111,0.2607
0.30,9.161,5.59,0.00,0.00,0.000,0.0103,0.2599
0.30,9.183,5.68,0.00,0.00,0.000,0.0095,0.2594
0.30,9.201,6.07,0.00,0.00,0.000,0.0095,0.2586
0.30,9.221,6.51,0.00,0.00,0.000,0.0101,0.2586
0.30,9.241,12.03,0.00,0.00,0.000,0.0100,0.2596
0.30,9.261,15.14,0.00,0.00,0.000,0.0091,0.2617
0.30,9.281,19.28,0.00,0.00,0.000,0.0081,0.2656
0.30,9.301,17.32,0.00,0.00,0.000,0.0069,0.2713
0.30,9.321,10.47,0.00,0.00,0.000,0.0069,0.2752
0.30,9.341,6.22,0.00,0.00,0.000,0.0069,0.2751
0.30,9.361,26.72,0.00,0.00,0.000,0.0049,0.2726
0.30,9.381,12.36,0.00,0.00,0.000,0.0051,0.2681
0.30,9.401,7.65,0.00,0.00,0.000,0.0063,0.2650
0.30,9.421,3.25,0.00,0.00,0.000,0.0071,0.2613
0.30,9.441,2.70,0.00,0.00,0.000,0.0069,0.2588
0.30,9.461,3.50,0.00,0.00,0.000,0.0062,0.2573
0.30,9.486,3.64,0.00,0.00,0.000,0.0059,0.2567
0.30,9.501,3.96,0.00,0.00,0.000,0.0060,0.2566
0.30,9.521,4.16,0.00,0.00,0.000,0.0060,0.2575
0.30,9.541,6.77,0.00,0.00,0.000,0.0056,0.2588
0.30,9.562,12.63,0.00,0.00,0.000,0.0046,0.2616
0.30,9.581,11.82,0.00,0.00,0.000,0.0036,0.2659
0.30,9.601,13.49,0.00,0.00,0.000,0.0050,0.2713
0.30,9.621,6.29,0.00,0.00,0.000,0.0083,0.2745
0.30,9.641,15.05,0.00,0.00,0.000,0.0086,0.2737
0.30,9.662,26.22,0.00,0.00,0.000,0.0086,0.2709
0.30,9.681,10.30,0.00,0.00,0.000,0.0096,0.2665
0.30,9.701,6.86,0.00,0.00,0.000,0.0116,0.2639
0.30,9.721,4.88,0.00,0.00,0.000,0.0135,0.2616
0.30,9.742,5.95,0.00,0.00,0.000,0.0137,0.2606
0.30,9.761,5.80,0.00,0.00,0.000,0.0133,0.2593
0.30,9.781,6.31,0.00,0.00,0.000,0.0127,0.2586
0.30,9.801,6.59,0.00,0.00,0.000,0.0127,0.2580
0.30,9.821,6.81,0.00,0.00,0.000,0.0132,0.2578
0.30,9.841,8.21,0.00,0.00,0.000,0.0129,0.2590
0.30,9.861,16.99,0.00,0.00,0.000,0.0120,0.2610
0.30,9.884,10.55,0.00,0.00,0.000,0.0106,0.2672
0.30,9.904,16.82,0.00,0.00,0.000,0.0100,0.2713
0.30,9.921,8.70,0.00,0.00,0.000,0.0097,0.2749
0.30,9.941,13.33,0.00,0.00,0.000,0.0093,0.2745
0.30,9.961,28.75,0.00,0.00,0.000,0.0078,0.2722
0.30,9.981,14.27,0.00,0.00,0.000,0.0083,0.2667
0.30,10.001,6.74,0.00,0.00,0.000,0.0091,0.2640
0.30,10.021,6.61,0.00,0.00,0.000,0.0092,0.2605
0.30,10.041,4.86,0.00,0.00,0.000,0.0091,0.2583
0.30,10.062,4.41,0.00,0.00,0.000,0.0087,0.2568
0.30,10.081,4.54,0.00,0.00,0.000,0.0082,0.2563
0.30,10.101,5.05,0.00,0.00,0.000,0.0080,0.2563
0.30,10.120,5.37,0.00,0.00,0.000,0.0083,0.2568
0.30,10.141,5.87,0.00,0.00,0.000,0.0082,0.2586
0.30,10.160,18.07,0.00,0.00,0.000,0.0073,0.2613
0.30,10.180,8.92,0.00,0.00,0.000,0.0056,0.2673
0.30,10.205,8.26,0.00,0.00,0.000,0.0050,0.2711
0.30,10.222,6.09,0.00,0.00,0.000,0.0065,0.2744
0.30,10.241,15.97,0.00,0.00,0.000,0.0060,0.2735
0.30,10.261,18.71,0.00,0.00,0.000,0.0060,0.2706
0.30,10.281,7.91,0.00,0.00,0.000,0.0075,0.2670
0.30,10.301,5.30,0.00,0.00,0.000,0.0091,0.2640
0.30,10.321,5.05,0.00,0.00,0.000,0.0105,0.2619
0.30,10.342,5.12,0.00,0.00,0.000,0.0107,0.2611
0.30,10.361,5.74,0.00,0.00,0.000,0.0105,0.2595
0.30,10.380,5.72,0.00,0.00,0.000,0.0099,0.2587
