rollout,segment,t,vx_cmd,vy_cmd,wz_cmd,vx_med,vy_med,wz_med,tilt_rad,height,power_W,tau_max
2,4,22.046,0.0,0.3,0.0,0.0047,0.1097,-0.0038,0.0179,0.2612,15.65,11.22
2,4,22.065,0.0,0.3,0.0,-0.0074,0.1594,-0.0273,0.0063,0.2602,16.36,10.91
2,4,22.084,0.0,0.3,0.0,-0.0094,0.1266,-0.0121,0.0086,0.2594,6.92,13.79
2,4,22.102,0.0,0.3,0.0,-0.0017,0.0412,-0.0038,0.0098,0.2592,7.19,13.35
2,4,22.126,0.0,0.3,0.0,0.0032,0.1089,-0.0021,0.0028,0.2619,10.41,12.24
2,4,22.144,0.0,0.3,0.0,0.0102,0.0954,0.0046,0.0114,0.2637,10.54,12.59
2,4,22.164,0.0,0.3,0.0,0.0024,0.0314,0.0197,0.0147,0.2652,13.19,12.31
2,4,22.182,0.0,0.3,0.0,-0.0092,0.1992,0.0399,0.0132,0.2716,19.87,10.70
2,4,22.203,0.0,0.3,0.0,-0.0236,0.1302,0.0634,0.0117,0.2757,14.03,7.45
2,4,22.228,0.0,0.3,0.0,-0.0090,0.0449,0.0774,0.0114,0.2763,9.80,7.65
2,4,22.248,0.0,0.3,0.0,-0.0334,0.1845,0.0504,0.0087,0.2747,29.95,13.90
2,4,22.264,0.0,0.3,0.0,-0.0271,0.1480,0.0160,0.0061,0.2709,21.72,13.92
2,4,22.283,0.0,0.3,0.0,-0.0142,0.0753,-0.0033,0.0100,0.2687,22.93,14.06
2,4,22.302,0.0,0.3,0.0,-0.0233,0.1522,-0.0075,0.0130,0.2663,17.29,14.26
2,4,22.331,0.0,0.3,0.0,-0.0090,0.1152,-0.0032,0.0050,0.2644,14.53,12.81
2,4,22.346,0.0,0.3,0.0,-0.0033,0.0796,-0.0012,0.0012,0.2634,8.53,12.89
2,4,22.367,0.0,0.3,0.0,-0.0008,0.1123,0.0065,0.0028,0.2617,8.09,12.07
2,4,22.383,0.0,0.3,0.0,0.0005,0.0710,0.0135,0.0029,0.2611,9.60,12.23
2,4,22.403,0.0,0.3,0.0,0.0005,0.0853,0.0228,0.0053,0.2608,10.62,12.67
2,4,22.424,0.0,0.3,0.0,0.0013,0.0835,0.0245,0.0069,0.2614,10.32,12.73
2,4,22.444,0.0,0.3,0.0,0.0065,0.1215,0.0249,0.0065,0.2631,12.39,11.97
2,4,22.466,0.0,0.3,0.0,0.0030,0.0325,0.0281,0.0070,0.2652,10.05,11.96
2,4,22.483,0.0,0.3,0.0,0.0156,0.1248,0.0199,0.0114,0.2713,8.97,9.96
2,4,22.502,0.0,0.3,0.0,0.0173,0.1078,-0.0090,0.0197,0.2780,19.41,8.11
2,4,22.522,0.0,0.3,0.0,0.0166,0.1022,-0.0081,0.0204,0.2786,6.93,8.25
2,4,22.547,0.0,0.3,0.0,0.0186,0.1156,0.0521,0.0102,0.2750,36.05,13.52
2,4,22.565,0.0,0.3,0.0,0.0199,0.1615,0.0825,0.0026,0.2703,22.60,14.43
2,4,22.584,0.0,0.3,0.0,0.0092,0.0812,0.0722,0.0048,0.2663,13.44,13.27
2,4,22.602,0.0,0.3,0.0,0.0209,0.1284,0.0495,0.0102,0.2643,15.27,13.63
2,4,22.628,0.0,0.3,0.0,0.0161,0.0850,0.0233,0.0207,0.2615,13.00,13.54
2,4,22.643,0.0,0.3,0.0,0.0132,0.1022,0.0052,0.0168,0.2598,16.96,11.82
2,4,22.667,0.0,0.3,0.0,0.0084,0.1437,-0.0119,0.0087,0.2589,16.66,11.80
2,4,22.683,0.0,0.3,0.0,0.0025,0.0907,-0.0076,0.0016,0.2581,5.50,11.50
2,4,22.703,0.0,0.3,0.0,0.0037,0.0852,-0.0076,0.0006,0.2584,11.11,12.05
2,4,22.724,0.0,0.3,0.0,0.0125,0.1164,-0.0065,0.0044,0.2604,7.69,11.84
2,4,22.748,0.0,0.3,0.0,0.0101,0.0665,-0.0046,0.0085,0.2618,9.94,11.82
2,4,22.765,0.0,0.3,0.0,0.0087,0.1062,0.0160,0.0170,0.2665,28.57,12.36
2,4,22.788,0.0,0.3,0.0,-0.0070,0.0979,0.0311,0.0163,0.2719,23.38,10.85
2,4,22.802,0.0,0.3,0.0,-0.0337,0.2010,0.0282,0.0137,0.2749,13.82,8.60
2,4,22.824,0.0,0.3,0.0,-0.0223,0.1304,0.0226,0.0113,0.2749,4.81,12.29
2,4,22.844,0.0,0.3,0.0,-0.0199,0.1285,-0.0085,0.0100,0.2732,14.97,13.82
2,4,22.867,0.0,0.3,0.0,-0.0190,0.1366,-0.0231,0.0109,0.2704,17.78,13.77
2,4,22.886,0.0,0.3,0.0,-0.0090,0.1069,-0.0139,0.0169,0.2671,19.42,15.08
2,4,22.903,0.0,0.3,0.0,-0.0048,0.1535,-0.0224,0.0128,0.2648,17.94,14.17
2,4,22.924,0.0,0.3,0.0,0.0034,0.1151,-0.0105,0.0068,0.2635,14.08,12.75
2,4,22.945,0.0,0.3,0.0,0.0072,0.1009,-0.0088,0.0054,0.2625,10.74,12.74
2,4,22.964,0.0,0.3,0.0,0.0100,0.0973,0.0014,0.0064,0.2612,8.71,12.79
2,4,22.983,0.0,0.3,0.0,0.0183,0.1341,0.0080,0.0074,0.2603,8.02,13.07
2,4,23.005,0.0,0.3,0.0,0.0195,0.1296,0.0184,0.0062,0.2602,8.12,12.66
2,4,23.024,0.0,0.3,0.0,0.0094,0.0598,0.0152,0.0060,0.2605,8.78,12.01
2,4,23.045,0.0,0.3,0.0,0.0140,0.0843,0.0197,0.0072,0.2619,15.95,10.78
2,4,23.073,0.0,0.3,0.0,0.0178,0.0932,0.0212,0.0129,0.2709,14.66,10.23
2,4,23.083,0.0,0.3,0.0,0.0219,0.1097,0.0116,0.0144,0.2735,53.21,10.25
2,4,23.103,0.0,0.3,0.0,0.0199,0.0996,-0.0042,0.0179,0.2761,55.22,10.03
2,4,23.125,0.0,0.3,0.0,0.0133,0.0662,-0.0116,0.0157,0.2779,5.94,7.79
2,4,23.145,0.0,0.3,0.0,0.0297,0.1730,0.0304,0.0092,0.2759,38.22,12.94
2,4,23.166,0.0,0.3,0.0,0.0150,0.0966,0.0588,0.0074,0.2696,36.74,13.83
2,4,23.183,0.0,0.3,0.0,0.0129,0.0785,0.0529,0.0094,0.2687,18.62,13.78
2,4,23.202,0.0,0.3,0.0,0.0227,0.1340,0.0244,0.0184,0.2654,13.12,13.81
2,4,23.224,0.0,0.3,0.0,0.0113,0.1098,-0.0020,0.0163,0.2630,14.39,12.63
2,4,23.244,0.0,0.3,0.0,0.0036,0.0728,-0.0149,0.0101,0.2616,11.70,11.79
2,4,23.264,0.0,0.3,0.0,0.0040,0.1013,-0.0094,0.0054,0.2603,6.97,12.14
2,4,23.287,0.0,0.3,0.0,0.0054,0.0916,-0.0017,0.0044,0.2598,6.78,11.96
2,4,23.302,0.0,0.3,0.0,0.0000,-0.0000,-0.0005,0.0059,0.2600,8.58,12.11
2,4,23.325,0.0,0.3,0.0,0.0095,0.0976,-0.0005,0.0091,0.2619,10.45,12.21
2,4,23.344,0.0,0.3,0.0,0.0069,0.0798,0.0063,0.0113,0.2631,14.49,12.27
2,4,23.366,0.0,0.3,0.0,0.0028,0.0572,0.0086,0.0122,0.2650,14.45,12.02
2,4,23.383,0.0,0.3,0.0,-0.0022,0.1143,0.0178,0.0138,0.2695,30.67,11.60
2,4,23.402,0.0,0.3,0.0,-0.0156,0.1113,0.0277,0.0162,0.2747,14.87,9.22
2,4,23.425,0.0,0.3,0.0,-0.0124,0.0746,0.0371,0.0152,0.2759,7.98,11.47
2,4,23.444,0.0,0.3,0.0,-0.0369,0.2110,0.0320,0.0132,0.2752,10.70,12.63
2,4,23.466,0.0,0.3,0.0,-0.0265,0.1460,-0.0146,0.0153,0.2718,18.87,13.61
2,4,23.486,0.0,0.3,0.0,-0.0332,0.1748,-0.0189,0.0142,0.2697,22.78,13.51
2,4,23.505,0.0,0.3,0.0,-0.0134,0.0737,-0.0118,0.0152,0.2682,17.90,13.72
2,4,23.532,0.0,0.3,0.0,-0.0231,0.1731,-0.0134,0.0149,0.2662,20.74,14.49
2,4,23.550,0.0,0.3,0.0,-0.0073,0.1029,0.0041,0.0100,0.2646,17.73,14.16
2,4,23.566,0.0,0.3,0.0,-0.0041,0.1802,0.0254,0.0124,0.2641,17.16,13.95
2,4,23.589,0.0,0.3,0.0,0.0036,0.1688,0.0178,0.0207,0.2629,5.90,12.35
2,4,23.607,0.0,0.3,0.0,0.0024,0.1069,0.0220,0.0213,0.2622,10.28,12.06
2,4,23.626,0.0,0.3,0.0,0.0007,0.1006,0.0348,0.0190,0.2623,16.83,10.17
2,4,23.650,0.0,0.3,0.0,-0.0072,0.1546,0.0419,0.0167,0.2651,17.96,11.38
2,4,23.663,0.0,0.3,0.0,-0.0036,0.0576,0.0301,0.0171,0.2668,12.38,11.25
2,4,23.692,0.0,0.3,0.0,-0.0048,0.1234,0.0055,0.0178,0.2752,70.78,9.64
2,4,23.709,0.0,0.3,0.0,0.0037,0.1430,-0.0174,0.0179,0.2783,22.08,7.38
2,4,23.730,0.0,0.3,0.0,0.0073,0.1296,-0.0048,0.0158,0.2779,16.44,9.80
2,4,23.743,0.0,0.3,0.0,0.0087,0.1081,0.0548,0.0127,0.2769,16.69,10.81
2,4,23.765,0.0,0.3,0.0,0.0101,0.1433,0.1048,0.0081,0.2736,41.26,14.25
2,4,23.784,0.0,0.3,0.0,0.0073,0.1227,0.0777,0.0070,0.2684,26.95,14.11
2,4,23.815,0.0,0.3,0.0,0.0068,0.0917,0.0338,0.0030,0.2651,16.01,13.75
2,4,23.824,0.0,0.3,0.0,0.0128,0.1216,0.0190,0.0079,0.2635,15.54,13.61
2,4,23.844,0.0,0.3,0.0,0.0129,0.1390,0.0071,0.0134,0.2623,13.60,12.00
2,4,23.866,0.0,0.3,0.0,0.0033,0.1167,-0.0145,0.0058,0.2607,14.94,10.21
2,4,23.885,0.0,0.3,0.0,-0.0049,0.1448,-0.0184,0.0129,0.2609,14.48,10.12
2,4,23.903,0.0,0.3,0.0,-0.0120,0.1402,-0.0020,0.0230,0.2606,6.59,15.28
2,4,23.928,0.0,0.3,0.0,-0.0024,0.0579,0.0011,0.0183,0.2618,57.71,14.64
2,4,23.944,0.0,0.3,0.0,0.0148,0.1052,0.0202,0.0022,0.2655,58.21,12.53
2,4,23.967,0.0,0.3,0.0,0.0101,0.0847,0.0410,0.0088,0.2674,32.05,13.70
2,4,23.986,0.0,0.3,0.0,0.0008,0.0514,0.0401,0.0080,0.2689,20.96,13.17
2,4,24.004,0.0,0.3,0.0,-0.0229,0.1840,0.0581,0.0060,0.2752,19.02,6.62
2,4,24.027,0.0,0.3,0.0,-0.0283,0.1213,0.0802,0.0112,0.2750,13.78,13.53
2,4,24.044,0.0,0.3,0.0,-0.0436,0.1937,0.0239,0.0117,0.2741,14.86,14.30
2,4,24.065,0.0,0.3,0.0,-0.0220,0.1014,0.0049,0.0093,0.2708,20.09,13.92
2,4,24.082,0.0,0.3,0.0,-0.0313,0.1715,0.0079,0.0082,0.2674,19.29,14.08
2,4,24.103,0.0,0.3,0.0,-0.0072,0.0506,-0.0003,0.0093,0.2669,22.46,13.73
2,4,24.124,0.0,0.3,0.0,-0.0141,0.1466,-0.0006,0.0034,0.2627,18.49,13.70
2,4,24.144,0.0,0.3,0.0,-0.0022,0.1533,0.0047,0.0039,0.2620,10.81,12.44
2,4,24.163,0.0,0.3,0.0,0.0008,0.0344,0.0061,0.0052,0.2611,8.30,12.56
2,4,24.182,0.0,0.3,0.0,0.0069,0.1762,0.0226,0.0057,0.2602,9.87,12.19
2,4,24.201,0.0,0.3,0.0,0.0030,0.0965,0.0302,0.0056,0.2601,11.25,12.59
2,4,24.223,0.0,0.3,0.0,0.0025,0.0981,0.0280,0.0066,0.2608,11.88,12.44
2,4,24.247,0.0,0.3,0.0,0.0047,0.1092,0.0334,0.0081,0.2641,12.00,11.87
2,4,24.266,0.0,0.3,0.0,0.0073,0.0970,0.0274,0.0099,0.2671,16.86,10.36
2,4,24.283,0.0,0.3,0.0,0.0039,0.0407,0.0286,0.0107,0.2681,29.28,10.36
2,4,24.311,0.0,0.3,0.0,0.0187,0.1186,0.0011,0.0165,0.2787,36.50,6.66
2,4,24.324,0.0,0.3,0.0,0.0148,0.0883,0.0109,0.0165,0.2780,19.70,11.06
2,4,24.352,0.0,0.3,0.0,0.0184,0.1242,0.0783,0.0088,0.2742,29.04,14.08
2,4,24.366,0.0,0.3,0.0,0.0110,0.0913,0.0915,0.0035,0.2714,19.81,13.85
2,4,24.382,0.0,0.3,0.0,0.0174,0.1565,0.0667,0.0031,0.2683,18.17,13.29
2,4,24.403,0.0,0.3,0.0,0.0090,0.0668,0.0404,0.0068,0.2660,13.70,13.83
2,4,24.425,0.0,0.3,0.0,0.0133,0.1061,0.0046,0.0129,0.2630,11.66,13.10
2,4,24.444,0.0,0.3,0.0,0.0056,0.0989,-0.0118,0.0098,0.2614,13.29,11.64
2,4,24.463,0.0,0.3,0.0,0.0021,0.1291,-0.0124,0.0039,0.2602,7.36,11.09
2,4,24.482,0.0,0.3,0.0,0.0002,0.0873,-0.0036,0.0024,0.2597,3.90,11.57
2,4,24.503,0.0,0.3,0.0,0.0025,0.0920,-0.0033,0.0020,0.2601,6.39,11.81
2,4,24.526,0.0,0.3,0.0,0.0027,0.0523,-0.0039,0.0016,0.2614,8.97,12.20
2,4,24.547,0.0,0.3,0.0,0.0036,0.0925,0.0055,0.0088,0.2640,16.92,12.31
2,4,24.565,0.0,0.3,0.0,-0.0023,0.0727,0.0102,0.0124,0.2676,27.68,11.88
2,4,24.582,0.0,0.3,0.0,-0.0036,0.0330,0.0192,0.0142,0.2715,38.30,10.81
2,4,24.603,0.0,0.3,0.0,-0.0193,0.0927,0.0371,0.0165,0.2752,12.06,9.77
2,4,24.626,0.0,0.3,0.0,-0.0405,0.1561,0.0423,0.0160,0.2755,11.62,12.66
2,4,24.645,0.0,0.3,0.0,-0.0360,0.1450,0.0027,0.0181,0.2740,9.82,13.86
2,4,24.666,0.0,0.3,0.0,-0.0443,0.1882,-0.0225,0.0169,0.2711,19.47,13.79
2,4,24.683,0.0,0.3,0.0,-0.0233,0.1049,-0.0246,0.0152,0.2693,18.91,14.27
2,4,24.704,0.0,0.3,0.0,-0.0191,0.1011,-0.0182,0.0146,0.2685,21.99,14.18
2,4,24.727,0.0,0.3,0.0,-0.0174,0.1273,0.0003,0.0115,0.2653,17.60,13.58
2,4,24.746,0.0,0.3,0.0,-0.0173,0.2008,0.0070,0.0163,0.2635,10.53,12.31
2,4,24.762,0.0,0.3,0.0,-0.0050,0.0828,0.0089,0.0181,0.2626,8.83,11.92
2,4,24.782,0.0,0.3,0.0,-0.0113,0.1817,0.0249,0.0165,0.2611,12.32,12.18
2,4,24.802,0.0,0.3,0.0,-0.0103,0.1429,0.0297,0.0154,0.2611,10.96,12.58
2,4,24.822,0.0,0.3,0.0,-0.0054,0.0769,0.0222,0.0158,0.2614,10.73,12.41
2,4,24.845,0.0,0.3,0.0,-0.0069,0.1414,0.0204,0.0166,0.2638,19.29,11.39
2,4,24.862,0.0,0.3,0.0,-0.0035,0.1229,0.0175,0.0166,0.2671,17.73,11.34
2,4,24.883,0.0,0.3,0.0,-0.0017,0.1057,0.0237,0.0172,0.2701,53.90,9.15
2,4,24.902,0.0,0.3,0.0,0.0047,0.1160,0.0071,0.0181,0.2790,23.13,7.01
2,4,24.927,0.0,0.3,0.0,0.0106,0.1419,0.0084,0.0161,0.2782,23.02,9.68
2,4,24.950,0.0,0.3,0.0,0.0051,0.0548,0.0560,0.0135,0.2762,26.01,11.50
2,4,24.963,0.0,0.3,0.0,0.0148,0.1423,0.0880,0.0110,0.2742,32.44,13.35
2,4,24.987,0.0,0.3,0.0,0.0134,0.1058,0.0711,0.0046,0.2675,17.13,14.45
2,4,25.003,0.0,0.3,0.0,0.0148,0.1006,0.0328,0.0071,0.2647,14.20,14.37
2,4,25.024,0.0,0.3,0.0,0.0116,0.0909,0.0162,0.0093,0.2633,12.69,13.07
2,4,25.047,0.0,0.3,0.0,0.0071,0.1357,-0.0169,0.0034,0.2607,13.51,11.39
2,4,25.064,0.0,0.3,0.0,-0.0026,0.1310,-0.0226,0.0059,0.2605,13.65,11.13
2,4,25.083,0.0,0.3,0.0,-0.0027,0.0955,-0.0046,0.0173,0.2594,4.38,13.63
2,4,25.102,0.0,0.3,0.0,0.0029,0.1154,-0.0001,0.0142,0.2600,11.36,12.74
2,4,25.126,0.0,0.3,0.0,0.0093,0.0703,-0.0019,0.0052,0.2616,10.95,12.30
2,4,25.145,0.0,0.3,0.0,0.0110,0.0866,0.0012,0.0023,0.2622,11.43,12.30
2,4,25.166,0.0,0.3,0.0,0.0031,0.1157,0.0297,0.0033,0.2680,35.57,11.32
2,4,25.182,0.0,0.3,0.0,-0.0133,0.1234,0.0324,0.0071,0.2714,26.67,11.12
2,4,25.201,0.0,0.3,0.0,0.0000,-0.0000,0.0290,0.0112,0.2744,32.23,8.83
2,4,25.227,0.0,0.3,0.0,-0.0303,0.1665,0.0672,0.0101,0.2752,12.04,11.37
2,4,25.244,0.0,0.3,0.0,-0.0186,0.1209,0.0143,0.0056,0.2741,15.13,13.92
2,4,25.265,0.0,0.3,0.0,-0.0134,0.0843,0.0000,0.0042,0.2727,20.88,14.15
2,4,25.285,0.0,0.3,0.0,-0.0105,0.0934,-0.0165,0.0048,0.2692,15.14,13.23
2,4,25.302,0.0,0.3,0.0,-0.0050,0.0798,-0.0258,0.0062,0.2681,13.27,12.96
2,4,25.322,0.0,0.3,0.0,-0.0002,0.0770,-0.0123,0.0023,0.2659,7.96,13.18
2,4,25.344,0.0,0.3,0.0,0.0053,0.0485,0.0056,0.0048,0.2630,8.35,13.91
2,4,25.363,0.0,0.3,0.0,0.0141,0.0801,0.0052,0.0034,0.2620,6.66,13.30
2,4,25.383,0.0,0.3,0.0,0.0121,0.0481,0.0027,0.0011,0.2612,5.68,12.97
2,4,25.402,0.0,0.3,0.0,0.0296,0.0852,0.0050,0.0015,0.2606,7.72,12.62
2,4,25.424,0.0,0.3,0.0,0.0161,0.0400,0.0132,0.0051,0.2610,10.50,12.63
2,4,25.445,0.0,0.3,0.0,0.0115,0.0275,0.0153,0.0072,0.2618,10.12,12.59
2,4,25.465,0.0,0.3,0.0,0.0289,0.0628,0.0215,0.0100,0.2641,36.78,11.38
2,4,25.482,0.0,0.3,0.0,0.0366,0.0582,0.0105,0.0155,0.2720,8.24,9.42
2,4,25.503,0.0,0.3,0.0,0.0334,0.0468,-0.0238,0.0218,0.2771,12.91,8.58
2,4,25.530,0.0,0.3,0.0,0.0299,0.0939,-0.0259,0.0151,0.2749,23.65,11.35
2,4,25.545,0.0,0.3,0.0,0.0287,0.1438,0.0028,0.0099,0.2737,13.37,11.39
2,4,25.563,0.0,0.3,0.0,0.0301,0.1538,0.0416,0.0083,0.2701,46.14,12.82
2,4,25.585,0.0,0.3,0.0,0.0216,0.0973,0.0218,0.0158,0.2652,29.13,14.39
2,4,25.602,0.0,0.3,0.0,0.0254,0.1309,0.0113,0.0221,0.2637,15.64,13.32
2,4,25.625,0.0,0.3,0.0,0.0077,0.0639,-0.0053,0.0195,0.2614,17.54,11.95
2,4,25.645,0.0,0.3,0.0,0.0113,0.2415,-0.0297,0.0073,0.2602,15.13,11.06
2,4,25.663,0.0,0.3,0.0,0.0013,0.0977,-0.0158,0.0032,0.2592,6.45,12.39
2,4,25.683,0.0,0.3,0.0,0.0073,0.1166,-0.0058,0.0057,0.2591,7.14,12.00
2,4,25.701,0.0,0.3,0.0,0.0096,0.0682,-0.0033,0.0048,0.2601,6.56,12.07
2,4,25.726,0.0,0.3,0.0,0.0113,0.0704,0.0018,0.0067,0.2617,10.25,12.23
2,4,25.746,0.0,0.3,0.0,0.0112,0.0807,0.0059,0.0072,0.2628,11.34,11.95
2,4,25.767,0.0,0.3,0.0,0.0068,0.1085,0.0105,0.0069,0.2652,14.40,11.92
2,4,25.783,0.0,0.3,0.0,-0.0084,0.1228,0.0214,0.0058,0.2716,14.05,9.85
2,4,25.803,0.0,0.3,0.0,-0.0116,0.0819,0.0301,0.0080,0.2754,10.29,8.37
2,4,25.828,0.0,0.3,0.0,-0.0203,0.1264,0.0321,0.0071,0.2758,7.84,11.56
2,4,25.848,0.0,0.3,0.0,-0.0476,0.2453,-0.0025,0.0105,0.2748,8.57,12.43
2,4,25.864,0.0,0.3,0.0,-0.0079,0.0371,-0.0141,0.0121,0.2745,9.33,12.36
2,4,25.885,0.0,0.3,0.0,-0.0385,0.1695,-0.0284,0.0127,0.2719,26.75,13.71
2,4,25.902,0.0,0.3,0.0,-0.0296,0.1289,-0.0092,0.0097,0.2678,17.73,13.91
2,4,25.927,0.0,0.3,0.0,-0.0195,0.1029,-0.0117,0.0107,0.2661,23.42,14.58
2,4,25.944,0.0,0.3,0.0,-0.0185,0.1468,-0.0118,0.0064,0.2640,17.30,13.00
2,4,25.963,0.0,0.3,0.0,-0.0167,0.1903,-0.0111,0.0063,0.2630,14.03,12.29
2,4,25.983,0.0,0.3,0.0,-0.0067,0.0994,-0.0029,0.0069,0.2613,10.06,11.82
2,4,26.003,0.0,0.3,0.0,-0.0083,0.1399,0.0195,0.0084,0.2607,11.64,12.84
2,4,26.024,0.0,0.3,0.0,-0.0058,0.1052,0.0231,0.0098,0.2613,9.75,12.81
2,4,26.047,0.0,0.3,0.0,-0.0028,0.0648,0.0255,0.0103,0.2621,16.79,11.71
2,4,26.062,0.0,0.3,0.0,-0.0032,0.2482,0.0290,0.0121,0.2682,15.04,9.64
2,4,26.084,0.0,0.3,0.0,-0.0000,0.0945,0.0091,0.0150,0.2746,51.83,8.88
2,4,26.102,0.0,0.3,0.0,0.0017,0.0925,-0.0116,0.0166,0.2784,21.89,8.09
2,4,26.133,0.0,0.3,0.0,0.0087,0.1476,0.0161,0.0120,0.2773,17.77,10.47
2,4,26.145,0.0,0.3,0.0,0.0088,0.0835,0.0595,0.0075,0.2761,17.68,10.90
2,4,26.167,0.0,0.3,0.0,0.0094,0.0797,0.0908,0.0051,0.2748,35.58,13.37
2,4,26.182,0.0,0.3,0.0,0.0306,0.2188,0.0792,0.0027,0.2667,63.90,14.27
2,4,26.204,0.0,0.3,0.0,0.0249,0.1314,0.0267,0.0086,0.2642,15.68,14.44
2,4,26.224,0.0,0.3,0.0,0.0185,0.1148,0.0163,0.0097,0.2617,17.56,12.52
2,4,26.241,0.0,0.3,0.0,0.0298,0.2295,-0.0012,0.0038,0.2602,13.75,11.01
2,4,26.262,0.0,0.3,0.0,0.0157,0.1275,-0.0012,0.0016,0.2593,8.32,12.18
2,4,26.283,0.0,0.3,0.0,0.0191,0.1195,-0.0001,0.0043,0.2588,5.09,11.72
2,4,26.303,0.0,0.3,0.0,0.0222,0.1107,-0.0003,0.0055,0.2594,6.46,11.93
2,4,26.331,0.0,0.3,0.0,0.0250,0.1113,0.0034,0.0054,0.2620,13.31,11.93
2,4,26.347,0.0,0.3,0.0,0.0198,0.0893,0.0069,0.0052,0.2625,12.59,11.88
2,4,26.362,0.0,0.3,0.0,0.0212,0.1003,0.0122,0.0041,0.2645,33.81,11.63
2,4,26.382,0.0,0.3,0.0,0.0166,0.1184,0.0345,0.0022,0.2724,38.01,10.24
2,4,26.402,0.0,0.3,0.0,0.0026,0.1224,0.0531,0.0031,0.2753,12.85,8.50
2,4,26.424,0.0,0.3,0.0,-0.0138,0.1667,0.0201,0.0061,0.2751,6.25,10.66
2,4,26.445,0.0,0.3,0.0,-0.0160,0.1280,-0.0334,0.0118,0.2734,11.09,13.12
2,4,26.472,0.0,0.3,0.0,-0.0186,0.1348,-0.0350,0.0108,0.2703,12.15,13.30
2,4,26.482,0.0,0.3,0.0,-0.0098,0.0739,-0.0260,0.0084,0.2690,12.47,13.14
2,4,26.503,0.0,0.3,0.0,-0.0156,0.1427,-0.0211,0.0049,0.2670,15.46,13.37
2,4,26.526,0.0,0.3,0.0,-0.0064,0.0942,-0.0065,0.0050,0.2651,12.63,12.99
2,4,26.544,0.0,0.3,0.0,-0.0033,0.1071,-0.0030,0.0068,0.2640,10.66,12.83
2,4,26.564,0.0,0.3,0.0,0.0020,0.1286,0.0010,0.0120,0.2617,7.74,12.42
2,4,26.585,0.0,0.3,0.0,0.0020,0.0534,0.0065,0.0124,0.2608,8.13,12.18
2,4,26.602,0.0,0.3,0.0,0.0055,0.1426,0.0164,0.0124,0.2604,9.61,12.04
2,4,26.623,0.0,0.3,0.0,0.0036,0.1162,0.0247,0.0128,0.2611,11.58,11.73
2,4,26.645,0.0,0.3,0.0,0.0016,0.0590,0.0239,0.0128,0.2626,14.10,11.35
2,4,26.663,0.0,0.3,0.0,0.0056,0.1160,0.0280,0.0121,0.2657,26.78,10.27
2,4,26.682,0.0,0.3,0.0,0.0060,0.0711,0.0167,0.0117,0.2707,20.50,8.93
2,4,26.702,0.0,0.3,0.0,0.0168,0.1131,-0.0202,0.0137,0.2780,13.46,7.91
2,4,26.728,0.0,0.3,0.0,0.0158,0.0903,0.0189,0.0104,0.2775,17.07,10.72
2,4,26.743,0.0,0.3,0.0,0.0335,0.2072,0.0759,0.0036,0.2758,26.34,14.34
2,4,26.762,0.0,0.3,0.0,0.0149,0.1149,0.0951,0.0032,0.2715,28.15,14.19
2,4,26.782,0.0,0.3,0.0,0.0172,0.1377,0.0420,0.0039,0.2662,14.44,14.03
2,4,26.803,0.0,0.3,0.0,0.0126,0.0973,0.0147,0.0134,0.2635,12.76,13.13
2,4,26.826,0.0,0.3,0.0,0.0076,0.0897,-0.0035,0.0126,0.2616,14.66,11.75
2,4,26.845,0.0,0.3,0.0,0.0042,0.1313,-0.0188,0.0063,0.2605,14.32,10.62
2,4,26.864,0.0,0.3,0.0,-0.0030,0.1644,-0.0212,0.0041,0.2595,8.26,12.34
2,4,26.882,0.0,0.3,0.0,-0.0009,0.0626,-0.0088,0.0085,0.2590,2.86,12.67
2,4,26.902,0.0,0.3,0.0,0.0043,0.1024,-0.0104,0.0076,0.2597,10.76,12.02
2,4,26.926,0.0,0.3,0.0,0.0097,0.0847,-0.0015,0.0011,0.2618,9.03,11.95
2,4,26.949,0.0,0.3,0.0,0.0066,0.0585,0.0035,0.0093,0.2638,11.04,12.23
2,4,26.963,0.0,0.3,0.0,0.0075,0.1132,0.0142,0.0119,0.2669,34.50,11.78
2,4,26.983,0.0,0.3,0.0,-0.0048,0.1047,0.0260,0.0114,0.2728,37.87,10.14
2,4,27.002,0.0,0.3,0.0,-0.0178,0.0958,0.0433,0.0135,0.2758,10.16,6.58
2,4,27.028,0.0,0.3,0.0,-0.0193,0.1094,0.0541,0.0125,0.2759,6.48,12.58
2,4,27.046,0.0,0.3,0.0,-0.0196,0.1464,0.0179,0.0106,0.2745,12.53,14.02
2,4,27.066,0.0,0.3,0.0,-0.0253,0.2023,-0.0320,0.0097,0.2720,23.10,14.12
2,5,27.088,0.0,0.0,0.0,-0.0114,0.0926,-0.0371,0.0077,0.2698,14.93,14.05
2,5,27.118,0.0,0.0,0.0,-0.0132,0.1170,0.0052,0.0130,0.2670,25.46,9.16
2,5,27.131,0.0,0.0,0.0,-0.0177,0.1928,0.0342,0.0135,0.2693,29.83,7.18
2,5,27.147,0.0,0.0,0.0,-0.0068,0.0784,0.0075,0.0099,0.2709,17.76,7.55
2,5,27.163,0.0,0.0,0.0,-0.0080,0.1444,-0.0371,0.0057,0.2719,18.23,5.29
2,5,27.183,0.0,0.0,0.0,-0.0081,0.1046,0.0046,0.0056,0.2694,28.31,10.34
2,5,27.202,0.0,0.0,0.0,-0.0178,0.1040,0.0300,0.0031,0.2682,21.15,10.81
