v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.10,11.201,3.22,0.00,0.00,0.000,0.0118,0.2632
0.10,11.221,1.79,0.00,0.00,0.000,0.0120,0.2615
0.10,11.241,1.54,0.00,0.00,0.000,0.0119,0.2604
0.10,11.261,2.26,0.00,0.00,0.000,0.0087,0.2592
0.10,11.281,1.66,0.00,0.00,0.000,0.0053,0.2590
0.10,11.301,0.75,0.00,0.00,0.000,0.0043,0.2591
0.10,11.321,1.55,0.00,0.00,0.000,0.0046,0.2595
0.10,11.341,4.23,0.00,0.00,0.000,0.0049,0.2607
0.10,11.361,6.27,0.00,0.00,0.000,0.0054,0.2635
0.10,11.381,3.58,0.00,0.00,0.000,0.0073,0.2676
0.10,11.401,6.15,0.00,0.00,0.000,0.0103,0.2711
0.10,11.422,2.93,0.00,0.00,0.000,0.0103,0.2715
0.10,11.441,6.52,0.00,0.00,0.000,0.0100,0.2711
0.10,11.461,10.63,0.00,0.00,0.000,0.0095,0.2685
0.10,11.481,4.56,0.00,0.00,0.000,0.0088,0.2652
0.10,11.500,1.70,0.00,0.00,0.000,0.0089,0.2632
0.10,11.521,2.26,0.00,0.00,0.000,0.0105,0.2618
0.10,11.540,2.29,0.00,0.00,0.000,0.0119,0.2613
0.10,11.561,1.97,0.00,0.00,0.000,0.0133,0.2607
0.10,11.581,1.74,0.00,0.00,0.000,0.0138,0.2603
0.10,11.601,1.58,0.00,0.00,0.000,0.0138,0.2600
0.10,11.621,1.58,0.00,0.00,0.000,0.0136,0.2599
0.10,11.641,3.58,0.00,0.00,0.000,0.0135,0.2602
0.10,11.660,9.77,0.00,0.00,0.000,0.0135,0.2622
0.10,11.681,11.30,0.00,0.00,0.000,0.0136,0.2655
0.10,11.701,11.84,0.00,0.00,0.000,0.0140,0.2707
0.10,11.721,3.41,0.00,0.00,0.000,0.0149,0.2720
0.10,11.741,7.79,0.00,0.00,0.000,0.0141,0.2709
0.10,11.761,10.28,0.00,0.00,0.000,0.0128,0.2691
0.10,11.781,4.52,0.00,0.00,0.000,0.0126,0.2656
0.10,11.801,3.97,0.00,0.00,0.000,0.0128,0.2629
0.10,11.821,2.73,0.00,0.00,0.000,0.0131,0.2611
0.10,11.841,1.94,0.00,0.00,0.000,0.0128,0.2598
0.10,11.861,2.31,0.00,0.00,0.000,0.0105,0.2589
0.10,11.884,1.43,0.00,0.00,0.000,0.0072,0.2587
0.10,11.901,0.95,0.00,0.00,0.000,0.0066,0.2587
0.10,11.921,1.63,0.00,0.00,0.000,0.0069,0.2591
0.10,11.941,3.66,0.00,0.00,0.000,0.0077,0.2606
0.10,11.961,8.10,0.00,0.00,0.000,0.0087,0.2630
0.10,11.981,6.80,0.00,0.00,0.000,0.0104,0.2670
0.20,3.002,7.49,0.00,0.00,0.000,0.0088,0.2723
0.20,3.022,6.49,0.00,0.00,0.000,0.0103,0.2731
0.20,3.042,12.26,0.00,0.00,0.000,0.0134,0.2721
0.20,3.068,19.54,0.00,0.00,0.000,0.0128,0.2697
0.20,3.082,7.37,0.00,0.00,0.000,0.0117,0.2655
0.20,3.101,3.90,0.00,0.00,0.000,0.0118,0.2631
0.20,3.122,2.31,0.00,0.00,0.000,0.0128,0.2616
0.20,3.143,3.85,0.00,0.00,0.000,0.0142,0.2606
0.20,3.162,3.92,0.00,0.00,0.000,0.0150,0.2599
0.20,3.182,4.26,0.00,0.00,0.000,0.0155,0.2595
0.20,3.202,4.49,0.00,0.00,0.000,0.0159,0.2589
0.20,3.221,4.66,0.00,0.00,0.000,0.0159,0.2587
0.20,3.242,6.47,0.00,0.00,0.000,0.0151,0.2590
0.20,3.261,7.96,0.00,0.00,0.000,0.0143,0.2608
0.20,3.287,7.50,0.00,0.00,0.000,0.0133,0.2666
0.20,3.303,12.11,0.00,0.00,0.000,0.0132,0.2718
0.20,3.321,3.95,0.00,0.00,0.000,0.0135,0.2731
0.20,3.342,5.42,0.00,0.00,0.000,0.0131,0.2729
0.20,3.361,9.33,0.00,0.00,0.000,0.0103,0.2710
0.20,3.381,14.74,0.00,0.00,0.000,0.0090,0.2663
0.20,3.402,8.97,0.00,0.00,0.000,0.0090,0.2630
0.20,3.421,7.48,0.00,0.00,0.000,0.0089,0.2604
0.20,3.441,2.69,0.00,0.00,0.000,0.0089,0.2593
0.20,3.463,2.62,0.00,0.00,0.000,0.0085,0.2586
0.20,3.482,3.13,0.00,0.00,0.000,0.0061,0.2580
0.20,3.509,2.30,0.00,0.00,0.000,0.0043,0.2580
0.20,3.522,2.82,0.00,0.00,0.000,0.0043,0.2584
0.20,3.541,2.85,0.00,0.00,0.000,0.0043,0.2595
0.20,3.562,18.02,0.00,0.00,0.000,0.0038,0.2643
0.20,3.582,15.69,0.00,0.00,0.000,0.0039,0.2665
0.20,3.602,10.08,0.00,0.00,0.000,0.0067,0.2714
0.20,3.621,4.08,0.00,0.00,0.000,0.0077,0.2726
0.20,3.642,6.31,0.00,0.00,0.000,0.0074,0.2721
0.20,3.662,10.86,0.00,0.00,0.000,0.0068,0.2687
0.20,3.685,9.06,0.00,0.00,0.000,0.0067,0.2656
0.20,3.701,3.46,0.00,0.00,0.000,0.0069,0.2641
0.20,3.721,3.80,0.00,0.00,0.000,0.0088,0.2616
0.20,3.741,3.82,0.00,0.00,0.000,0.0100,0.2608
0.20,3.762,3.97,0.00,0.00,0.000,0.0105,0.2605
0.20,3.782,4.03,0.00,0.00,0.000,0.0110,0.2598
0.20,3.801,4.10,0.00,0.00,0.000,0.0113,0.2594
0.20,3.821,3.83,0.00,0.00,0.000,0.0107,0.2592
0.20,3.848,4.93,0.00,0.00,0.000,0.0094,0.2599
0.20,3.861,6.55,0.00,0.00,0.000,0.0086,0.2615
0.20,3.882,13.41,0.00,0.00,0.000,0.0083,0.2666
0.20,3.901,13.40,0.00,0.00,0.000,0.0093,0.2716
0.20,3.921,4.61,0.00,0.00,0.000,0.0097,0.2730
0.20,3.942,6.35,0.00,0.00,0.000,0.0076,0.2721
0.20,3.962,14.79,0.00,0.00,0.000,0.0049,0.2703
0.20,3.983,5.02,0.00,0.00,0.000,0.0033,0.2662
0.20,4.002,5.95,0.00,0.00,0.000,0.0038,0.2630
0.20,4.021,2.44,0.00,0.00,0.000,0.0043,0.2608
0.20,4.042,1.92,0.00,0.00,0.000,0.0042,0.2590
0.20,4.063,2.06,0.00,0.00,0.000,0.0038,0.2581
0.20,4.082,2.69,0.00,0.00,0.000,0.0044,0.2574
0.20,4.101,2.31,0.00,0.00,0.000,0.0064,0.2573
0.20,4.122,3.01,0.00,0.00,0.000,0.0066,0.2586
0.20,4.142,3.01,0.00,0.00,0.000,0.0061,0.2599
0.20,4.161,9.63,0.00,0.00,0.000,0.0050,0.2621
0.20,4.182,15.08,0.00,0.00,0.000,0.0028,0.2670
0.20,4.202,8.71,0.00,0.00,0.000,0.0033,0.2713
0.20,4.223,3.20,0.00,0.00,0.000,0.0042,0.2718
0.20,4.242,5.85,0.00,0.00,0.000,0.0043,0.2710
0.20,4.262,11.20,0.00,0.00,0.000,0.0046,0.2692
0.20,4.289,2.55,0.00,0.00,0.000,0.0047,0.2650
0.20,4.302,2.51,0.00,0.00,0.000,0.0048,0.2639
0.20,4.322,3.53,0.00,0.00,0.000,0.0065,0.2617
0.20,4.342,3.88,0.00,0.00,0.000,0.0085,0.2608
0.20,4.362,4.04,0.00,0.00,0.000,0.0100,0.2602
0.20,4.383,3.71,0.00,0.00,0.000,0.0108,0.2597
0.20,4.402,3.58,0.00,0.00,0.000,0.0106,0.2592
0.20,4.423,3.38,0.00,0.00,0.000,0.0094,0.2591
0.20,4.442,3.51,0.00,0.00,0.000,0.0087,0.2591
0.20,4.462,9.64,0.00,0.00,0.000,0.0077,0.2620
0.20,4.482,18.04,0.00,0.00,0.000,0.0076,0.2654
0.20,4.502,15.15,0.00,0.00,0.000,0.0093,0.2720
0.20,4.522,6.33,0.00,0.00,0.000,0.0101,0.2732
0.20,4.541,11.09,0.00,0.00,0.000,0.0083,0.2723
0.20,4.561,19.91,0.00,0.00,0.000,0.0066,0.2710
0.20,4.582,6.93,0.00,0.00,0.000,0.0038,0.2660
0.20,4.604,5.74,0.00,0.00,0.000,0.0038,0.2627
0.20,4.623,2.38,0.00,0.00,0.000,0.0042,0.2601
0.20,4.642,2.31,0.00,0.00,0.000,0.0042,0.2590
0.20,4.662,2.26,0.00,0.00,0.000,0.0037,0.2578
0.20,4.682,2.45,0.00,0.00,0.000,0.0034,0.2574
0.20,4.702,2.38,0.00,0.00,0.000,0.0044,0.2574
0.20,4.722,2.75,0.00,0.00,0.000,0.0052,0.2579
0.20,4.745,4.42,0.00,0.00,0.000,0.0046,0.2595
0.20,4.763,7.23,0.00,0.00,0.000,0.0036,0.2625
0.20,4.781,5.07,0.00,0.00,0.000,0.0020,0.2672
0.20,4.801,10.40,0.00,0.00,0.000,0.0038,0.2723
0.20,4.822,11.35,0.00,0.00,0.000,0.0038,0.2723
0.20,4.842,5.45,0.00,0.00,0.000,0.0044,0.2723
0.20,4.862,24.18,0.00,0.00,0.000,0.0044,0.2691
0.20,4.882,3.95,0.00,0.00,0.000,0.0056,0.2656
0.20,4.901,2.41,0.00,0.00,0.000,0.0065,0.2632
0.20,4.922,3.54,0.00,0.00,0.000,0.0073,0.2624
0.20,4.942,4.07,0.00,0.00,0.000,0.0082,0.2615
0.20,4.961,4.28,0.00,0.00,0.000,0.0095,0.2605
0.20,4.981,4.42,0.00,0.00,0.000,0.0103,0.2599
0.20,5.002,4.35,0.00,0.00,0.000,0.0109,0.2595
0.20,5.021,4.17,0.00,0.00,0.000,0.0108,0.2594
0.20,5.042,4.67,0.00,0.00,0.000,0.0099,0.2603
0.20,5.061,12.70,0.00,0.00,0.000,0.0088,0.2620
0.20,5.082,30.34,0.00,0.00,0.000,0.0084,0.2668
0.20,5.101,9.69,0.00,0.00,0.000,0.0088,0.2720
0.20,5.121,4.18,0.00,0.00,0.000,0.0091,0.2728
0.20,5.142,6.37,0.00,0.00,0.000,0.0072,0.2720
0.20,5.162,7.17,0.00,0.00,0.000,0.0057,0.2711
0.20,5.182,14.92,0.00,0.00,0.000,0.0039,0.2654
0.20,5.201,7.60,0.00,0.00,0.000,0.0042,0.2634
0.20,5.222,2.45,0.00,0.00,0.000,0.0045,0.2600
0.20,5.241,2.36,0.00,0.00,0.000,0.0044,0.2593
0.20,5.262,1.77,0.00,0.00,0.000,0.0040,0.2579
0.20,5.282,2.12,0.00,0.00,0.000,0.0039,0.2575
0.20,5.302,1.91,0.00,0.00,0.000,0.0046,0.2576
0.20,5.322,2.23,0.00,0.00,0.000,0.0055,0.2583
0.20,5.343,2.65,0.00,0.00,0.000,0.0051,0.2601
0.20,5.362,8.99,0.00,0.00,0.000,0.0045,0.2620
0.20,5.383,6.22,0.00,0.00,0.000,0.0036,0.2653
0.20,5.402,13.79,0.00,0.00,0.000,0.0022,0.2688
0.20,5.422,5.61,0.00,0.00,0.000,0.0037,0.2723
0.20,5.443,9.39,0.00,0.00,0.000,0.0042,0.2712
0.20,5.461,16.27,0.00,0.00,0.000,0.0042,0.2694
0.20,5.482,5.14,0.00,0.00,0.000,0.0049,0.2656
0.20,5.502,3.89,0.00,0.00,0.000,0.0064,0.2633
0.20,5.524,3.82,0.00,0.00,0.000,0.0079,0.2618
0.20,5.541,4.51,0.00,0.00,0.000,0.0098,0.2607
0.20,5.561,4.24,0.00,0.00,0.000,0.0103,0.2603
0.20,5.582,4.57,0.00,0.00,0.000,0.0107,0.2597
0.20,5.602,4.64,0.00,0.00,0.000,0.0110,0.2592
0.20,5.621,4.62,0.00,0.00,0.000,0.0113,0.2591
0.20,5.641,8.98,0.00,0.00,0.000,0.0107,0.2599
0.20,5.662,8.86,0.00,0.00,0.000,0.0098,0.2627
0.20,5.685,11.52,0.00,0.00,0.000,0.0092,0.2660
0.20,5.702,6.08,0.00,0.00,0.000,0.0094,0.2726
0.20,5.723,5.25,0.00,0.00,0.000,0.0097,0.2733
0.20,5.741,6.08,0.00,0.00,0.000,0.0082,0.2726
0.20,5.762,14.47,0.00,0.00,0.000,0.0071,0.2712
0.20,5.784,4.50,0.00,0.00,0.000,0.0057,0.2659
0.20,5.802,6.84,0.00,0.00,0.000,0.0056,0.2638
0.20,5.822,3.65,0.00,0.00,0.000,0.0058,0.2615
0.20,5.842,2.30,0.00,0.00,0.000,0.0060,0.2599
0.20,5.861,2.05,0.00,0.00,0.000,0.0054,0.2584
0.20,5.881,2.25,0.00,0.00,0.000,0.0036,0.2581
0.20,5.901,2.21,0.00,0.00,0.000,0.0031,0.2581
0.20,5.922,3.04,0.00,0.00,0.000,0.0033,0.2586
0.20,5.943,3.00,0.00,0.00,0.000,0.0030,0.2607
0.20,5.961,4.89,0.00,0.00,0.000,0.0026,0.2638
0.20,5.982,16.37,0.00,0.00,0.000,0.0040,0.2690
0.20,6.003,10.46,0.00,0.00,0.000,0.0071,0.2716
0.20,6.021,3.55,0.00,0.00,0.000,0.0084,0.2727
0.20,6.045,6.36,0.00,0.00,0.000,0.0081,0.2723
0.20,6.062,12.74,0.00,0.00,0.000,0.0075,0.2690
0.20,6.081,7.35,0.00,0.00,0.000,0.0072,0.2661
0.20,6.104,2.90,0.00,0.00,0.000,0.0070,0.2642
0.20,6.121,2.29,0.00,0.00,0.000,0.0080,0.2626
0.20,6.142,3.43,0.00,0.00,0.000,0.0108,0.2608
0.20,6.162,3.84,0.00,0.00,0.000,0.0120,0.2601
0.20,6.188,3.69,0.00,0.00,0.000,0.0121,0.2598
0.20,6.202,3.83,0.00,0.00,0.000,0.0120,0.2592
0.20,6.221,3.71,0.00,0.00,0.000,0.0114,0.2591
0.20,6.242,5.98,0.00,0.00,0.000,0.0106,0.2593
0.20,6.266,12.63,0.00,0.00,0.000,0.0096,0.2615
0.20,6.281,17.74,0.00,0.00,0.000,0.0092,0.2665
0.20,6.301,8.50,0.00,0.00,0.000,0.0095,0.2706
0.20,6.321,4.33,0.00,0.00,0.000,0.0098,0.2726
0.20,6.349,5.44,0.00,0.00,0.000,0.0085,0.2719
0.20,6.362,7.68,0.00,0.00,0.000,0.0068,0.2706
0.20,6.381,9.42,0.00,0.00,0.000,0.0051,0.2677
0.20,6.401,7.52,0.00,0.00,0.000,0.0041,0.2635
0.20,6.424,3.24,0.00,0.00,0.000,0.0043,0.2607
0.20,6.442,1.75,0.00,0.00,0.000,0.0041,0.2584
0.20,6.462,1.99,0.00,0.00,0.000,0.0036,0.2576
0.20,6.481,2.21,0.00,0.00,0.000,0.0030,0.2572
0.20,6.504,2.25,0.00,0.00,0.000,0.0038,0.2571
0.20,6.523,2.64,0.00,0.00,0.000,0.0044,0.2577
0.20,6.541,2.89,0.00,0.00,0.000,0.0042,0.2587
0.20,6.562,10.09,0.00,0.00,0.000,0.0034,0.2614
0.20,6.581,10.20,0.00,0.00,0.000,0.0024,0.2645
0.20,6.601,22.98,0.00,0.00,0.000,0.0023,0.2686
0.20,6.622,8.70,0.00,0.00,0.000,0.0045,0.2717
0.20,6.641,6.46,0.00,0.00,0.000,0.0046,0.2712
0.20,6.662,15.57,0.00,0.00,0.000,0.0054,0.2691
0.20,6.682,4.20,0.00,0.00,0.000,0.0067,0.2653
0.20,6.702,3.81,0.00,0.00,0.000,0.0069,0.2629
0.20,6.722,4.63,0.00,0.00,0.000,0.0074,0.2616
0.20,6.744,4.82,0.00,0.00,0.000,0.0080,0.2609
0.20,6.762,5.16,0.00,0.00,0.000,0.0098,0.2600
0.20,6.781,5.13,0.00,0.00,0.000,0.0113,0.2596
0.20,6.801,4.56,0.00,0.00,0.000,0.0119,0.2593
0.20,6.824,4.01,0.00,0.00,0.000,0.0116,0.2592
0.20,6.842,5.29,0.00,0.00,0.000,0.0107,0.2601
0.20,6.862,8.50,0.00,0.00,0.000,0.0098,0.2630
0.20,6.882,8.78,0.00,0.00,0.000,0.0092,0.2676
0.20,6.902,16.86,0.00,0.00,0.000,0.0094,0.2713
0.20,6.921,6.90,0.00,0.00,0.000,0.0104,0.2739
0.20,6.941,13.35,0.00,0.00,0.000,0.0094,0.2728
0.20,6.961,11.88,0.00,0.00,0.000,0.0071,0.2684
0.20,6.982,10.03,0.00,0.00,0.000,0.0072,0.2652
0.20,7.001,6.33,0.00,0.00,0.000,0.0073,0.2643
0.20,7.021,2.32,0.00,0.00,0.000,0.0073,0.2611
0.20,7.041,2.24,0.00,0.00,0.000,0.0067,0.2592
0.20,7.062,2.37,0.00,0.00,0.000,0.0057,0.2580
0.20,7.082,2.57,0.00,0.00,0.000,0.0046,0.2574
0.20,7.101,2.39,0.00,0.00,0.000,0.0043,0.2574
0.20,7.122,4.53,0.00,0.00,0.000,0.0041,0.2588
0.20,7.143,5.13,0.00,0.00,0.000,0.0037,0.2596
0.20,7.163,5.87,0.00,0.00,0.000,0.0033,0.2632
0.20,7.182,10.13,0.00,0.00,0.000,0.0035,0.2672
0.20,7.201,11.48,0.00,0.00,0.000,0.0060,0.2707
0.20,7.221,5.42,0.00,0.00,0.000,0.0072,0.2721
0.20,7.242,6.68,0.00,0.00,0.000,0.0071,0.2711
0.20,7.261,11.86,0.00,0.00,0.000,0.0068,0.2699
0.20,7.282,8.81,0.00,0.00,0.000,0.0076,0.2650
0.20,7.303,5.21,0.00,0.00,0.000,0.0085,0.2641
0.20,7.321,3.62,0.00,0.00,0.000,0.0100,0.2618
0.20,7.341,3.66,0.00,0.00,0.000,0.0103,0.2610
0.20,7.361,4.45,0.00,0.00,0.000,0.0108,0.2602
0.20,7.383,4.29,0.00,0.00,0.000,0.0112,0.2593
0.20,7.403,4.88,0.00,0.00,0.000,0.0119,0.2589
0.20,7.421,4.40,0.00,0.00,0.000,0.0119,0.2587
0.20,7.444,6.27,0.00,0.00,0.000,0.0111,0.2590
0.20,7.463,7.01,0.00,0.00,0.000,0.0101,0.2605
0.20,7.482,17.42,0.00,0.00,0.000,0.0089,0.2649
0.20,7.501,17.47,0.00,0.00,0.000,0.0096,0.2703
0.20,7.521,7.19,0.00,0.00,0.000,0.0108,0.2730
0.20,7.545,9.26,0.00,0.00,0.000,0.0088,0.2720
0.20,7.561,14.91,0.00,0.00,0.000,0.0056,0.2692
0.20,7.581,12.12,0.00,0.00,0.000,0.0047,0.2644
0.20,7.603,6.15,0.00,0.00,0.000,0.0051,0.2624
0.20,7.623,1.82,0.00,0.00,0.000,0.0053,0.2594
0.20,7.641,2.21,0.00,0.00,0.000,0.0053,0.2583
0.20,7.662,2.33,0.00,0.00,0.000,0.0050,0.2575
0.20,7.682,2.77,0.00,0.00,0.000,0.0051,0.2569
0.20,7.702,2.60,0.00,0.00,0.000,0.0069,0.2569
0.20,7.722,3.23,0.00,0.00,0.000,0.0075,0.2575
0.20,7.743,4.93,0.00,0.00,0.000,0.0069,0.2600
0.20,7.763,10.65,0.00,0.00,0.000,0.0058,0.2619
0.20,7.782,9.19,0.00,0.00,0.000,0.0038,0.2670
0.20,7.801,9.61,0.00,0.00,0.000,0.0038,0.2716
0.20,7.821,6.39,0.00,0.00,0.000,0.0044,0.2722
0.20,7.842,6.66,0.00,0.00,0.000,0.0044,0.2715
0.20,7.862,14.81,0.00,0.00,0.000,0.0043,0.2693
0.20,7.881,3.91,0.00,0.00,0.000,0.0051,0.2652
0.20,7.902,3.06,0.00,0.00,0.000,0.0065,0.2629
0.20,7.922,4.71,0.00,0.00,0.000,0.0082,0.2619
0.20,7.943,4.19,0.00,0.00,0.000,0.0099,0.2609
0.20,7.961,4.37,0.00,0.00,0.000,0.0104,0.2603
0.20,7.982,4.34,0.00,0.00,0.000,0.0102,0.2597
0.20,8.005,4.36,0.00,0.00,0.000,0.0101,0.2594
0.20,8.022,4.39,0.00,0.00,0.000,0.0101,0.2594
0.20,8.041,4.49,0.00,0.00,0.000,0.0101,0.2594
0.20,8.062,9.12,0.00,0.00,0.000,0.0092,0.2632
0.20,8.082,13.65,0.00,0.00,0.000,0.0085,0.2673
0.20,8.101,17.38,0.00,0.00,0.000,0.0091,0.2718
0.20,8.121,5.93,0.00,0.00,0.000,0.0098,0.2731
0.20,8.141,7.87,0.00,0.00,0.000,0.0086,0.2721
0.20,8.162,12.38,0.00,0.00,0.000,0.0070,0.2700
0.20,8.185,7.47,0.00,0.00,0.000,0.0061,0.2664
0.20,8.201,13.94,0.00,0.00,0.000,0.0061,0.2639
0.20,8.222,3.46,0.00,0.00,0.000,0.0065,0.2602
0.20,8.241,1.57,0.00,0.00,0.000,0.0061,0.2587
0.20,8.262,2.63,0.00,0.00,0.000,0.0047,0.2577
0.20,8.281,2.30,0.00,0.00,0.000,0.0033,0.2572
0.20,8.301,2.22,0.00,0.00,0.000,0.0031,0.2572
0.20,8.322,2.15,0.00,0.00,0.000,0.0030,0.2580
0.20,8.344,2.65,0.00,0.00,0.000,0.0028,0.2589
0.20,8.361,7.79,0.00,0.00,0.000,0.0027,0.2611
0.20,8.381,13.18,0.00,0.00,0.000,0.0035,0.2663
0.20,8.401,8.00,0.00,0.00,0.000,0.0072,0.2708
0.20,8.422,4.04,0.00,0.00,0.000,0.0079,0.2718
0.20,8.442,7.58,0.00,0.00,0.000,0.0077,0.2708
0.20,8.462,12.17,0.00,0.00,0.000,0.0086,0.2681
0.20,8.482,6.88,0.00,0.00,0.000,0.0091,0.2654
0.20,8.504,3.55,0.00,0.00,0.000,0.0090,0.2643
0.20,8.522,3.98,0.00,0.00,0.000,0.0099,0.2618
0.20,8.542,4.77,0.00,0.00,0.000,0.0115,0.2608
0.20,8.562,4.77,0.00,0.00,0.000,0.0130,0.2600
0.20,8.584,4.73,0.00,0.00,0.000,0.0135,0.2596
0.20,8.607,4.24,0.00,0.00,0.000,0.0130,0.2590
0.20,8.622,4.00,0.00,0.00,0.000,0.0121,0.2590
0.20,8.641,6.15,0.00,0.00,0.000,0.0111,0.2593
0.20,8.661,5.37,0.00,0.00,0.000,0.0101,0.2625
0.20,8.686,9.73,0.00,0.00,0.000,0.0095,0.2652
0.20,8.701,22.23,0.00,0.00,0.000,0.0097,0.2716
0.20,8.721,6.25,0.00,0.00,0.000,0.0107,0.2737
0.20,8.741,9.32,0.00,0.00,0.000,0.0097,0.2730
0.20,8.761,16.69,0.00,0.00,0.000,0.0068,0.2702
0.20,8.782,6.62,0.00,0.00,0.000,0.0062,0.2670
0.20,8.802,2.73,0.00,0.00,0.000,0.0068,0.2629
0.20,8.822,2.19,0.00,0.00,0.000,0.0069,0.2605
0.20,8.842,1.95,0.00,0.00,0.000,0.0069,0.2595
0.20,8.864,2.53,0.00,0.00,0.000,0.0065,0.2581
0.20,8.882,3.01,0.00,0.00,0.000,0.0053,0.2577
0.20,8.902,2.79,0.00,0.00,0.000,0.0051,0.2576
0.20,8.924,3.07,0.00,0.00,0.000,0.0059,0.2582
0.20,8.942,2.80,0.00,0.00,0.000,0.0053,0.2604
0.20,8.961,3.69,0.00,0.00,0.000,0.0043,0.2631
0.20,8.982,12.41,0.00,0.00,0.000,0.0039,0.2687
0.20,9.002,12.41,0.00,0.00,0.000,0.0064,0.2715
0.20,9.022,2.24,0.00,0.00,0.000,0.0072,0.2726
0.20,9.042,7.07,0.00,0.00,0.000,0.0067,0.2717
0.20,9.062,16.44,0.00,0.00,0.000,0.0063,0.2687
0.20,9.082,3.01,0.00,0.00,0.000,0.0067,0.2651
0.20,9.102,2.60,0.00,0.00,0.000,0.0071,0.2633
0.20,9.122,3.77,0.00,0.00,0.000,0.0081,0.2619
0.20,9.142,3.91,0.00,0.00,0.000,0.0096,0.2607
0.20,9.162,4.02,0.00,0.00,0.000,0.0108,0.2600
0.20,9.181,4.26,0.00,0.00,0.000,0.0115,0.2596
0.20,9.202,4.12,0.00,0.00,0.000,0.0119,0.2591
0.20,9.222,4.03,0.00,0.00,0.000,0.0114,0.2589
0.20,9.243,5.94,0.00,0.00,0.000,0.0103,0.2592
0.20,9.262,20.63,0.00,0.00,0.000,0.0094,0.2636
0.20,9.282,17.55,0.00,0.00,0.000,0.0090,0.2658
0.20,9.302,12.81,0.00,0.00,0.000,0.0094,0.2698
0.20,9.322,5.59,0.00,0.00,0.000,0.0109,0.2730
0.20,9.343,7.73,0.00,0.00,0.000,0.0096,0.2721
0.20,9.362,9.72,0.00,0.00,0.000,0.0075,0.2709
0.20,9.383,12.10,0.00,0.00,0.000,0.0054,0.2666
0.20,9.402,5.85,0.00,0.00,0.000,0.0051,0.2623
0.20,9.422,2.87,0.00,0.00,0.000,0.0051,0.2608
0.20,9.442,1.94,0.00,0.00,0.000,0.0050,0.2588
0.20,9.462,2.30,0.00,0.00,0.000,0.0046,0.2574
0.20,9.483,2.75,0.00,0.00,0.000,0.0037,0.2571
0.20,9.501,2.63,0.00,0.00,0.000,0.0037,0.2571
0.20,9.522,2.14,0.00,0.00,0.000,0.0042,0.2580
0.20,9.541,4.24,0.00,0.00,0.000,0.0040,0.2591
0.20,9.560,10.07,0.00,0.00,0.000,0.0032,0.2620
0.20,9.581,11.11,0.00,0.00,0.000,0.0023,0.2654
0.20,9.601,8.20,0.00,0.00,0.000,0.0047,0.2714
0.20,9.622,5.27,0.00,0.00,0.000,0.0069,0.2720
0.20,9.642,6.43,0.00,0.00,0.000,0.0071,0.2712
0.20,9.661,11.38,0.00,0.00,0.000,0.0070,0.2702
0.20,9.682,8.31,0.00,0.00,0.000,0.0067,0.2664
0.20,9.702,5.27,0.00,0.00,0.000,0.0074,0.2639
0.20,9.722,3.31,0.00,0.00,0.000,0.0082,0.2628
0.20,9.741,3.87,0.00,0.00,0.000,0.0094,0.2617
0.20,9.762,4.41,0.00,0.00,0.000,0.0109,0.2608
0.20,9.783,4.52,0.00,0.00,0.000,0.0120,0.2601
0.20,9.802,4.26,0.00,0.00,0.000,0.0124,0.2595
0.20,9.821,4.27,0.00,0.00,0.000,0.0120,0.2593
0.20,9.842,5.08,0.00,0.00,0.000,0.0110,0.2601
0.20,9.865,5.92,0.00,0.00,0.000,0.0104,0.2612
0.20,9.882,19.74,0.00,0.00,0.000,0.0099,0.2641
0.20,9.901,9.45,0.00,0.00,0.000,0.0099,0.2714
0.20,9.923,7.73,0.00,0.00,0.000,0.0108,0.2735
0.20,9.945,12.49,0.00,0.00,0.000,0.0097,0.2729
0.20,9.962,19.30,0.00,0.00,0.000,0.0072,0.2708
0.20,9.982,5.91,0.00,0.00,0.000,0.0058,0.2674
0.20,10.002,4.27,0.00,0.00,0.000,0.0058,0.2632
0.20,10.022,2.52,0.00,0.00,0.000,0.0059,0.2606
0.20,10.041,2.19,0.00,0.00,0.000,0.0056,0.2589
0.20,10.062,2.54,0.00,0.00,0.000,0.0049,0.2581
0.20,10.085,2.50,0.00,0.00,0.000,0.0045,0.2577
0.20,10.102,2.34,0.00,0.00,0.000,0.0048,0.2576
0.20,10.122,2.93,0.00,0.00,0.000,0.0053,0.2581
0.20,10.141,3.66,0.00,0.00,0.000,0.0050,0.2599
0.20,10.162,10.26,0.00,0.00,0.000,0.0045,0.2620
0.20,10.182,9.03,0.00,0.00,0.000,0.0030,0.2673
0.20,10.203,10.64,0.00,0.00,0.000,0.0036,0.2723
0.20,10.223,3.60,0.00,0.00,0.000,0.0040,0.2727
0.20,10.243,4.92,0.00,0.00,0.000,0.0036,0.2723
0.20,10.261,13.55,0.00,0.00,0.000,0.0044,0.2704
0.20,10.281,6.12,0.00,0.00,0.000,0.0061,0.2668
0.20,10.302,3.70,0.00,0.00,0.000,0.0072,0.2643
0.20,10.321,3.79,0.00,0.00,0.000,0.0087,0.2625
0.20,10.341,4.13,0.00,0.00,0.000,0.0099,0.2615
0.20,10.361,4.02,0.00,0.00,0.000,0.0105,0.2608
0.20,10.388,4.10,0.00,0.00,0.000,0.0107,0.2604
