v_cmd,t,P_mecanica_W,P_electrica_W,voltaje_V,corriente_A,inclinacion_rad,altura_m
0.80,7.164,61.72,0.00,0.00,0.000,0.0122,0.2541
0.80,7.183,47.88,0.00,0.00,0.000,0.0123,0.2613
0.80,7.201,54.55,0.00,0.00,0.000,0.0125,0.2721
0.80,7.221,34.79,0.00,0.00,0.000,0.0107,0.2801
0.80,7.242,34.78,0.00,0.00,0.000,0.0087,0.2818
0.80,7.262,131.06,0.00,0.00,0.000,0.0082,0.2782
0.80,7.282,67.15,0.00,0.00,0.000,0.0098,0.2710
0.80,7.301,83.23,0.00,0.00,0.000,0.0116,0.2663
0.80,7.322,35.15,0.00,0.00,0.000,0.0101,0.2574
0.80,7.344,20.18,0.00,0.00,0.000,0.0070,0.2517
0.80,7.362,23.85,0.00,0.00,0.000,0.0042,0.2473
0.80,7.382,22.27,0.00,0.00,0.000,0.0031,0.2463
0.80,7.402,29.41,0.00,0.00,0.000,0.0037,0.2454
0.80,7.422,39.69,0.00,0.00,0.000,0.0067,0.2459
0.80,7.441,38.32,0.00,0.00,0.000,0.0089,0.2504
0.80,7.461,60.12,0.00,0.00,0.000,0.0099,0.2551
0.80,7.482,57.12,0.00,0.00,0.000,0.0116,0.2613
0.80,7.509,52.03,0.00,0.00,0.000,0.0167,0.2722
0.80,7.522,26.66,0.00,0.00,0.000,0.0203,0.2781
0.80,7.541,61.73,0.00,0.00,0.000,0.0203,0.2801
0.80,7.561,118.47,0.00,0.00,0.000,0.0115,0.2752
0.80,7.583,57.60,0.00,0.00,0.000,0.0091,0.2716
0.80,7.602,37.15,0.00,0.00,0.000,0.0081,0.2638
0.80,7.621,30.35,0.00,0.00,0.000,0.0092,0.2589
0.80,7.641,21.12,0.00,0.00,0.000,0.0105,0.2537
0.80,7.662,18.43,0.00,0.00,0.000,0.0112,0.2500
0.80,7.681,20.79,0.00,0.00,0.000,0.0119,0.2484
0.80,7.701,23.43,0.00,0.00,0.000,0.0122,0.2482
0.80,7.721,28.22,0.00,0.00,0.000,0.0121,0.2489
0.80,7.741,33.86,0.00,0.00,0.000,0.0119,0.2497
0.80,7.761,45.38,0.00,0.00,0.000,0.0114,0.2563
0.80,7.781,69.15,0.00,0.00,0.000,0.0119,0.2651
0.80,7.802,50.65,0.00,0.00,0.000,0.0123,0.2716
0.80,7.822,35.47,0.00,0.00,0.000,0.0115,0.2776
0.80,7.842,29.36,0.00,0.00,0.000,0.0095,0.2823
0.80,7.861,133.92,0.00,0.00,0.000,0.0102,0.2795
0.80,7.885,87.28,0.00,0.00,0.000,0.0124,0.2718
0.80,7.901,68.73,0.00,0.00,0.000,0.0126,0.2667
0.80,7.921,34.58,0.00,0.00,0.000,0.0121,0.2581
0.80,7.942,21.93,0.00,0.00,0.000,0.0097,0.2533
0.80,7.965,21.84,0.00,0.00,0.000,0.0076,0.2495
0.80,7.982,22.81,0.00,0.00,0.000,0.0050,0.2471
0.80,8.002,28.46,0.00,0.00,0.000,0.0049,0.2459
0.80,8.022,36.86,0.00,0.00,0.000,0.0059,0.2463
0.80,8.042,46.33,0.00,0.00,0.000,0.0073,0.2488
0.80,8.062,47.95,0.00,0.00,0.000,0.0082,0.2549
0.80,8.082,70.58,0.00,0.00,0.000,0.0094,0.2609
0.80,8.106,45.77,0.00,0.00,0.000,0.0138,0.2721
0.80,8.121,35.01,0.00,0.00,0.000,0.0175,0.2781
0.80,8.141,51.74,0.00,0.00,0.000,0.0176,0.2805
0.80,8.162,170.97,0.00,0.00,0.000,0.0103,0.2783
0.80,8.182,80.58,0.00,0.00,0.000,0.0059,0.2717
0.80,8.202,58.68,0.00,0.00,0.000,0.0064,0.2658
0.80,8.222,34.90,0.00,0.00,0.000,0.0093,0.2584
0.80,8.242,18.50,0.00,0.00,0.000,0.0107,0.2547
0.80,8.263,19.54,0.00,0.00,0.000,0.0115,0.2509
0.80,8.281,21.32,0.00,0.00,0.000,0.0107,0.2488
0.80,8.302,23.80,0.00,0.00,0.000,0.0098,0.2485
0.80,8.321,30.76,0.00,0.00,0.000,0.0095,0.2489
0.80,8.342,38.98,0.00,0.00,0.000,0.0089,0.2508
0.80,8.361,45.25,0.00,0.00,0.000,0.0076,0.2567
0.80,8.381,74.23,0.00,0.00,0.000,0.0078,0.2620
0.80,8.402,55.82,0.00,0.00,0.000,0.0073,0.2726
0.80,8.422,43.50,0.00,0.00,0.000,0.0058,0.2773
0.80,8.442,61.79,0.00,0.00,0.000,0.0043,0.2820
0.80,8.464,117.98,0.00,0.00,0.000,0.0078,0.2789
0.80,8.483,57.28,0.00,0.00,0.000,0.0119,0.2713
0.80,8.502,24.66,0.00,0.00,0.000,0.0111,0.2644
0.80,8.522,12.74,0.00,0.00,0.000,0.0091,0.2570
0.80,8.542,21.69,0.00,0.00,0.000,0.0072,0.2521
0.80,8.561,20.01,0.00,0.00,0.000,0.0052,0.2489
0.80,8.581,25.78,0.00,0.00,0.000,0.0032,0.2465
0.80,8.602,29.25,0.00,0.00,0.000,0.0036,0.2459
0.80,8.622,35.83,0.00,0.00,0.000,0.0045,0.2465
0.80,8.642,35.87,0.00,0.00,0.000,0.0059,0.2505
0.80,8.664,60.40,0.00,0.00,0.000,0.0070,0.2547
0.80,8.682,68.85,0.00,0.00,0.000,0.0095,0.2624
0.80,8.702,52.38,0.00,0.00,0.000,0.0131,0.2724
0.80,8.721,33.03,0.00,0.00,0.000,0.0168,0.2792
0.80,8.742,60.05,0.00,0.00,0.000,0.0155,0.2806
0.80,8.762,141.65,0.00,0.00,0.000,0.0089,0.2772
0.80,8.783,62.03,0.00,0.00,0.000,0.0079,0.2715
0.80,8.802,52.82,0.00,0.00,0.000,0.0098,0.2659
0.80,8.822,43.83,0.00,0.00,0.000,0.0108,0.2586
0.80,8.842,18.62,0.00,0.00,0.000,0.0101,0.2549
0.80,8.861,18.59,0.00,0.00,0.000,0.0102,0.2518
0.80,8.881,19.94,0.00,0.00,0.000,0.0107,0.2498
0.80,8.901,22.23,0.00,0.00,0.000,0.0110,0.2493
0.80,8.921,28.35,0.00,0.00,0.000,0.0107,0.2495
0.80,8.941,31.09,0.00,0.00,0.000,0.0105,0.2512
0.80,8.962,42.10,0.00,0.00,0.000,0.0107,0.2562
0.80,8.984,60.07,0.00,0.00,0.000,0.0109,0.2594
0.80,9.001,62.24,0.00,0.00,0.000,0.0113,0.2719
0.80,9.021,38.90,0.00,0.00,0.000,0.0107,0.2763
0.80,9.041,44.20,0.00,0.00,0.000,0.0087,0.2817
0.80,9.065,143.70,0.00,0.00,0.000,0.0105,0.2791
0.80,9.082,95.29,0.00,0.00,0.000,0.0118,0.2709
0.80,9.101,62.31,0.00,0.00,0.000,0.0120,0.2649
0.80,9.122,26.97,0.00,0.00,0.000,0.0110,0.2566
0.80,9.142,16.40,0.00,0.00,0.000,0.0100,0.2536
0.80,9.162,22.42,0.00,0.00,0.000,0.0076,0.2478
0.80,9.181,24.24,0.00,0.00,0.000,0.0063,0.2458
0.80,9.204,29.51,0.00,0.00,0.000,0.0070,0.2456
0.80,9.221,37.22,0.00,0.00,0.000,0.0080,0.2460
0.80,9.242,51.65,0.00,0.00,0.000,0.0109,0.2493
0.80,9.262,60.72,0.00,0.00,0.000,0.0122,0.2542
0.80,9.283,71.25,0.00,0.00,0.000,0.0151,0.2626
0.80,9.301,117.54,0.00,0.00,0.000,0.0198,0.2749
0.80,9.321,47.00,0.00,0.00,0.000,0.0243,0.2794
0.80,9.342,70.86,0.00,0.00,0.000,0.0226,0.2808
0.80,9.361,134.71,0.00,0.00,0.000,0.0139,0.2771
0.80,9.382,128.39,0.00,0.00,0.000,0.0123,0.2711
0.80,9.402,45.74,0.00,0.00,0.000,0.0109,0.2668
0.80,9.422,55.63,0.00,0.00,0.000,0.0115,0.2595
0.80,9.442,24.64,0.00,0.00,0.000,0.0117,0.2550
0.80,9.462,20.67,0.00,0.00,0.000,0.0118,0.2513
0.80,9.482,21.04,0.00,0.00,0.000,0.0119,0.2498
0.80,9.504,23.34,0.00,0.00,0.000,0.0125,0.2493
0.80,9.521,26.39,0.00,0.00,0.000,0.0135,0.2498
0.80,9.542,30.55,0.00,0.00,0.000,0.0133,0.2523
0.80,9.562,48.36,0.00,0.00,0.000,0.0124,0.2557
0.80,9.582,68.41,0.00,0.00,0.000,0.0115,0.2604
0.80,9.602,48.70,0.00,0.00,0.000,0.0102,0.2725
0.80,9.622,31.71,0.00,0.00,0.000,0.0078,0.2802
0.80,9.642,54.33,0.00,0.00,0.000,0.0066,0.2823
0.80,9.661,88.44,0.00,0.00,0.000,0.0082,0.2802
0.80,9.682,283.17,0.00,0.00,0.000,0.0097,0.2749
0.80,9.701,444.26,0.00,0.00,0.000,0.0105,0.2628
0.80,9.722,40.54,0.00,0.00,0.000,0.0095,0.2580
0.80,9.742,23.44,0.00,0.00,0.000,0.0069,0.2507
0.80,9.762,31.68,0.00,0.00,0.000,0.0036,0.2462
0.80,9.782,20.16,0.00,0.00,0.000,0.0020,0.2450
0.80,9.801,25.23,0.00,0.00,0.000,0.0020,0.2451
0.80,9.822,28.01,0.00,0.00,0.000,0.0028,0.2452
0.80,9.841,34.04,0.00,0.00,0.000,0.0055,0.2493
0.80,9.861,54.31,0.00,0.00,0.000,0.0062,0.2536
0.80,9.885,52.52,0.00,0.00,0.000,0.0078,0.2618
0.80,9.901,57.43,0.00,0.00,0.000,0.0098,0.2688
0.80,9.923,34.74,0.00,0.00,0.000,0.0141,0.2774
0.80,9.941,42.28,0.00,0.00,0.000,0.0165,0.2805
0.80,9.963,73.14,0.00,0.00,0.000,0.0105,0.2754
0.80,9.984,79.64,0.00,0.00,0.000,0.0050,0.2698
0.80,10.003,51.06,0.00,0.00,0.000,0.0051,0.2659
0.80,10.021,37.88,0.00,0.00,0.000,0.0074,0.2588
0.80,10.041,18.72,0.00,0.00,0.000,0.0088,0.2549
0.80,10.063,19.36,0.00,0.00,0.000,0.0092,0.2508
0.80,10.081,22.18,0.00,0.00,0.000,0.0094,0.2488
0.80,10.101,23.61,0.00,0.00,0.000,0.0097,0.2480
0.80,10.121,28.23,0.00,0.00,0.000,0.0098,0.2484
0.80,10.144,34.59,0.00,0.00,0.000,0.0103,0.2502
0.80,10.162,48.97,0.00,0.00,0.000,0.0106,0.2520
0.80,10.181,50.19,0.00,0.00,0.000,0.0114,0.2603
0.80,10.201,48.66,0.00,0.00,0.000,0.0126,0.2700
0.80,10.223,39.95,0.00,0.00,0.000,0.0125,0.2783
0.80,10.242,27.26,0.00,0.00,0.000,0.0113,0.2827
0.80,10.262,161.01,0.00,0.00,0.000,0.0097,0.2797
0.80,10.282,198.15,0.00,0.00,0.000,0.0107,0.2694
0.80,10.302,159.45,0.00,0.00,0.000,0.0111,0.2679
0.80,10.322,127.41,0.00,0.00,0.000,0.0119,0.2592
0.80,10.342,34.35,0.00,0.00,0.000,0.0098,0.2538
0.80,10.364,31.80,0.00,0.00,0.000,0.0070,0.2477
0.80,10.382,23.26,0.00,0.00,0.000,0.0057,0.2468
0.80,10.401,29.97,0.00,0.00,0.000,0.0057,0.2454
0.80,10.422,37.90,0.00,0.00,0.000,0.0072,0.2463
0.80,10.445,41.50,0.00,0.00,0.000,0.0097,0.2507
0.80,10.462,46.46,0.00,0.00,0.000,0.0112,0.2570
0.80,10.482,65.58,0.00,0.00,0.000,0.0139,0.2636
0.80,10.502,63.72,0.00,0.00,0.000,0.0185,0.2735
0.80,10.525,25.77,0.00,0.00,0.000,0.0218,0.2783
0.80,10.541,64.31,0.00,0.00,0.000,0.0217,0.2802
0.80,10.561,197.32,0.00,0.00,0.000,0.0136,0.2743
0.80,10.582,54.21,0.00,0.00,0.000,0.0107,0.2688
0.80,10.602,58.24,0.00,0.00,0.000,0.0111,0.2623
0.80,10.625,28.88,0.00,0.00,0.000,0.0120,0.2592
0.80,10.641,19.98,0.00,0.00,0.000,0.0128,0.2543
0.80,10.661,18.65,0.00,0.00,0.000,0.0118,0.2507
0.80,10.681,20.45,0.00,0.00,0.000,0.0107,0.2491
0.80,10.703,23.14,0.00,0.00,0.000,0.0109,0.2485
0.80,10.721,27.13,0.00,0.00,0.000,0.0123,0.2492
0.80,10.741,32.67,0.00,0.00,0.000,0.0127,0.2515
0.80,10.761,43.34,0.00,0.00,0.000,0.0125,0.2561
0.80,10.781,71.06,0.00,0.00,0.000,0.0123,0.2611
0.80,10.801,61.70,0.00,0.00,0.000,0.0120,0.2687
0.80,10.822,31.60,0.00,0.00,0.000,0.0095,0.2799
0.80,10.845,33.31,0.00,0.00,0.000,0.0073,0.2818
0.80,10.862,85.59,0.00,0.00,0.000,0.0062,0.2767
0.80,10.881,69.74,0.00,0.00,0.000,0.0080,0.2724
0.80,10.902,61.81,0.00,0.00,0.000,0.0103,0.2651
0.80,10.930,14.19,0.00,0.00,0.000,0.0091,0.2597
0.80,10.942,20.36,0.00,0.00,0.000,0.0060,0.2536
0.80,10.962,22.41,0.00,0.00,0.000,0.0033,0.2488
0.80,10.982,24.27,0.00,0.00,0.000,0.0021,0.2468
0.80,11.004,28.46,0.00,0.00,0.000,0.0020,0.2463
0.80,11.023,32.08,0.00,0.00,0.000,0.0022,0.2476
0.80,11.041,35.62,0.00,0.00,0.000,0.0031,0.2512
0.80,11.062,50.24,0.00,0.00,0.000,0.0043,0.2569
0.80,11.082,61.98,0.00,0.00,0.000,0.0063,0.2620
0.80,11.101,60.42,0.00,0.00,0.000,0.0104,0.2707
0.80,11.121,31.37,0.00,0.00,0.000,0.0136,0.2790
0.80,11.144,54.81,0.00,0.00,0.000,0.0127,0.2813
0.80,11.162,92.33,0.00,0.00,0.000,0.0057,0.2746
0.80,11.181,86.10,0.00,0.00,0.000,0.0052,0.2710
0.80,11.202,43.94,0.00,0.00,0.000,0.0063,0.2643
0.80,11.221,19.74,0.00,0.00,0.000,0.0077,0.2585
0.80,11.242,20.15,0.00,0.00,0.000,0.0082,0.2534
0.80,11.261,18.28,0.00,0.00,0.000,0.0078,0.2506
0.80,11.284,20.65,0.00,0.00,0.000,0.0076,0.2493
0.80,11.303,22.36,0.00,0.00,0.000,0.0081,0.2489
0.80,11.322,28.60,0.00,0.00,0.000,0.0093,0.2491
0.80,11.341,36.23,0.00,0.00,0.000,0.0095,0.2511
0.80,11.361,43.40,0.00,0.00,0.000,0.0091,0.2537
0.80,11.382,81.80,0.00,0.00,0.000,0.0083,0.2607
0.80,11.402,56.51,0.00,0.00,0.000,0.0079,0.2706
0.80,11.423,32.58,0.00,0.00,0.000,0.0066,0.2770
0.80,11.442,37.55,0.00,0.00,0.000,0.0053,0.2820
0.80,11.462,109.72,0.00,0.00,0.000,0.0086,0.2764
0.80,11.482,98.26,0.00,0.00,0.000,0.0106,0.2715
0.80,11.501,42.47,0.00,0.00,0.000,0.0101,0.2643
0.80,11.521,18.50,0.00,0.00,0.000,0.0080,0.2566
0.80,11.541,23.10,0.00,0.00,0.000,0.0057,0.2498
0.80,11.561,20.13,0.00,0.00,0.000,0.0039,0.2466
0.80,11.582,23.63,0.00,0.00,0.000,0.0020,0.2444
0.80,11.602,29.35,0.00,0.00,0.000,0.0023,0.2437
0.80,11.624,34.36,0.00,0.00,0.000,0.0045,0.2447
0.80,11.642,38.10,0.00,0.00,0.000,0.0068,0.2484
0.80,11.661,63.94,0.00,0.00,0.000,0.0079,0.2523
0.80,11.681,52.43,0.00,0.00,0.000,0.0106,0.2627
0.80,11.702,56.23,0.00,0.00,0.000,0.0137,0.2693
0.80,11.728,30.07,0.00,0.00,0.000,0.0190,0.2770
0.80,11.741,54.32,0.00,0.00,0.000,0.0220,0.2792
0.80,11.761,362.44,0.00,0.00,0.000,0.0180,0.2741
0.80,11.781,59.60,0.00,0.00,0.000,0.0093,0.2670
0.80,11.807,74.07,0.00,0.00,0.000,0.0101,0.2608
0.80,11.822,37.79,0.00,0.00,0.000,0.0150,0.2563
0.80,11.841,47.30,0.00,0.00,0.000,0.0186,0.2505
0.80,11.861,23.13,0.00,0.00,0.000,0.0179,0.2490
0.80,11.884,26.63,0.00,0.00,0.000,0.0167,0.2476
0.80,11.902,27.18,0.00,0.00,0.000,0.0161,0.2472
0.80,11.922,27.56,0.00,0.00,0.000,0.0173,0.2486
0.80,11.942,33.23,0.00,0.00,0.000,0.0189,0.2511
0.80,11.962,45.62,0.00,0.00,0.000,0.0198,0.2534
0.80,11.982,80.44,0.00,0.00,0.000,0.0204,0.2602
